gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	PT	Portugal	24	11	541455	193850	1291	346
m	male	PT	Portugal	24	11	272023	103816	700	162
u	unknown	PT	Portugal	24	11	3112	1227	7	1
