advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	m	male	PT	Portugal	1	1	137574	55029	274	137
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m	male	PT	Portugal	1	1	28529	14264	71	14
Uniarea	Uniarea	413110028708018	Facebook	m	male	PT	Portugal	3	1	22897	5727	75	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	m	male	PT	Portugal	3	1	22085	5434	120	0
European Commission	European Commission	107898832590939	Facebook	m	male	PT	Portugal	2	1	21412	10706	53	10
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	m	male	PT	Portugal	4	1	17365	7131	32	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	m	male	PT	Portugal	2	1	17151	4242	55	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m	male	PT	Portugal	2	1	4976	1273	17	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	m	male	PT	Portugal	3	1	29	5	0	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	m	male	PT	Portugal	2	1	1	0	0	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	m	male	PT	Portugal	1	1	0	0	0	0
