day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	HU	Hungary	614	156	8154316	3190116	16351	5828
d131	2019-05-11	HU	Hungary	629	163	7953758	3233974	16905	6167
d130	2019-05-10	HU	Hungary	644	178	7845873	3211079	17154	6250
d129	2019-05-09	HU	Hungary	723	218	7669647	3081385	16621	6132
d128	2019-05-08	HU	Hungary	685	235	6876605	2794049	14312	5436
d127	2019-05-07	HU	Hungary	721	341	7405741	3049610	17801	7331
d126	2019-05-06	HU	Hungary	671	347	7531932	3134999	19092	8098
d125	2019-05-05	HU	Hungary	564	320	6870190	2947992	17427	7600
d124	2019-05-04	HU	Hungary	462	225	5786126	2529945	14445	6281
d123	2019-05-03	HU	Hungary	481	200	8336573	3739202	19463	8539
d122	2019-05-02	HU	Hungary	457	166	4139004	1732553	9153	3644
d121	2019-05-01	HU	Hungary	490	146	3637001	1487653	7458	2778
d120	2019-04-30	HU	Hungary	575	155	3411581	1387937	7261	2807
d119	2019-04-29	HU	Hungary	627	191	3420317	1345053	6711	2331
d118	2019-04-28	HU	Hungary	663	240	3697483	1428914	7786	2687
d117	2019-04-27	HU	Hungary	651	233	3697774	1432080	7452	2503
d116	2019-04-26	HU	Hungary	653	184	5266212	2088635	9963	3288
d115	2019-04-25	HU	Hungary	573	168	2634666	957599	5124	1627
d114	2019-04-24	HU	Hungary	523	165	2092687	802781	4063	1293
d113	2019-04-23	HU	Hungary	456	155	2060764	848415	5115	1533
d112	2019-04-22	HU	Hungary	442	153	1886347	791402	3943	1268
d111	2019-04-21	HU	Hungary	474	158	2200881	899932	4904	1520
d110	2019-04-20	HU	Hungary	486	181	2250044	899161	4861	1567
d109	2019-04-19	HU	Hungary	513	194	1973657	782076	5104	1616
d108	2019-04-18	HU	Hungary	517	201	2647697	1140546	5686	2006
d107	2019-04-17	HU	Hungary	469	196	2113497	876014	4238	1600
d106	2019-04-16	HU	Hungary	492	204	2451509	1010661	5159	1893
d105	2019-04-15	HU	Hungary	565	216	2577415	1084885	4459	1309
d104	2019-04-14	HU	Hungary	539	220	2576246	1091190	4571	1437
d103	2019-04-13	HU	Hungary	541	227	2027779	869958	3753	1119
