week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	FI	Finland	European Parliament		178362315106	Facebook	5	1	1500638	750309	7500	1500
w019	Week 19	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	66	1	1429876	335986	15733	2299
w019	Week 19	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	204	1	768603	132236	23366	853
w019	Week 19	FI	Finland	Kaisa Penny		259256970891807	Facebook	16	1	473086	154199	2117	200
w019	Week 19	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	235	1	318619	42048	16542	0
w019	Week 19	FI	Finland	Miapetra Kumpula-Natri		922311201130062	Facebook	16	1	315689	96333	2650	601
w019	Week 19	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	38	1	263336	99943	3100	70
w019	Week 19	FI	Finland	Piia Kurki	Piia Kurki	270567833058986	Facebook	14	1	235805	49363	2456	313
w019	Week 19	FI	Finland	European Greens	European Greens	141366725876424	Facebook	5	1	203699	101348	1007	502
w019	Week 19	FI	Finland	Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	8	1	163099	34499	1440	174
w019	Week 19	FI	Finland	Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	5	1	160995	35000	1695	300
w019	Week 19	FI	Finland	Leena Zittling - Eurovaaliehdokas 2019 - KOK		804330503290879	Facebook	3	1	154997	61000	1097	200
w019	Week 19	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	14	1	152362	37787	1541	70
w019	Week 19	FI	Finland	Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	9	1	144991	35000	2091	300
w019	Week 19	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	14	1	144050	67386	1556	162
w019	Week 19	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	13	1	137662	30134	1444	91
w019	Week 19	FI	Finland	Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	8	1	130409	31375	746	0
w019	Week 19	FI	Finland	Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	6	1	127657	32332	1321	199
w019	Week 19	FI	Finland	Camilla Gunell till EU 2019		360575481205047	Facebook	6	1	125918	24984	915	120
w019	Week 19	FI	Finland	Aura Salla		357502994332188	Facebook	3	1	122914	24583	826	145
w019	Week 19	FI	Finland	Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	5	1	121814	27363	1664	313
w019	Week 19	FI	Finland	Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	6	1	120133	29277	1984	362
w019	Week 19	FI	Finland	Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	14	1	106706	29252	1515	122
w019	Week 19	FI	Finland	Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	17	1	104068	27416	1776	66
w019	Week 19	FI	Finland	Stina Wahlsten		247410845719596	Facebook	4	1	101996	20000	396	0
w019	Week 19	FI	Finland	Teuvo Hakkarainen		198979100169761	Facebook	2	1	99997	19999	197	0
w019	Week 19	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	5	1	98496	30000	346	0
w019	Week 19	FI	Finland	Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	10	1	96869	27492	832	0
w019	Week 19	FI	Finland	Mikkel Näkkäläjärvi		617733068345315	Facebook	22	1	94142	17499	2263	99
w019	Week 19	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	23	1	76771	18902	1403	0
w019	Week 19	FI	Finland	Henrik Wickström	Wickström 2019	448116415229902	Facebook	22	1	61656	14670	2066	0
w019	Week 19	FI	Finland	Simo Grönroos	Gronroos Simo Juhani	445988248775782	Facebook	9	1	60991	24000	891	0
w019	Week 19	FI	Finland	Miikkael Azaize	Kaarelan Keskustaseura ry	2261117880772740	Facebook	7	1	59993	11000	693	0
w019	Week 19	FI	Finland	Elsi Katainen		190042298268350	Facebook	2	1	54998	11000	198	0
w019	Week 19	FI	Finland	Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	13	1	53003	18402	1010	0
w019	Week 19	FI	Finland	Sami Säynevirta		364635700968341	Facebook	2	1	52498	10499	548	99
w019	Week 19	FI	Finland	Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	2	1	51248	10625	161	12
w019	Week 19	FI	Finland	Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	10	1	51152	14592	623	26
w019	Week 19	FI	Finland	Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	6	1	50994	10999	784	69
w019	Week 19	FI	Finland	Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	5	1	49324	9665	461	0
w019	Week 19	FI	Finland	Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	15	1	48986	12200	1326	0
w019	Week 19	FI	Finland	Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	9	1	45988	11999	890	0
w019	Week 19	FI	Finland	Trasek ry	Trasek ry	384673691545854	Facebook	1	1	38888	7777	388	77
w019	Week 19	FI	Finland	Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	10	1	37990	7000	990	0
w019	Week 19	FI	Finland	Niclas Sjöskog		515822055510688	Facebook	1	1	31817	6363	63	0
w019	Week 19	FI	Finland	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	12	1	29187	5089	891	0
w019	Week 19	FI	Finland	Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	1	1	28570	5714	56	0
w019	Week 19	FI	Finland	Silja Borgarsdóttir Sandelin	Svenska folkpartiet i Finland - RKP	145265965535213	Facebook	9	1	27491	4699	861	0
w019	Week 19	FI	Finland	Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	8	1	23232	4247	618	0
w019	Week 19	FI	Finland	Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	4	1	22139	4428	311	0
w019	Week 19	FI	Finland	VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	5	1	20994	3999	495	0
w019	Week 19	FI	Finland	Riku Eskelinen	Riku Eskelisen eurovaalien tukiyhdistys Herttoniemen Keskustaseura ry	312837175579728	Facebook	3	1	17497	6125	259	0
w019	Week 19	FI	Finland	Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	4	1	17496	3500	346	0
w019	Week 19	FI	Finland	Catharina von Schoultz - politik - sfp/rkp	Von Schoultz Catharina Gabriella Elisabeth	1745255925752597	Facebook	4	1	16450	4727	569	54
w019	Week 19	FI	Finland	Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	2	1	14998	6000	198	0
w019	Week 19	FI	Finland	Yannick Lahti		1779172592405294	Facebook	2	1	13887	5777	176	0
w019	Week 19	FI	Finland	SLC		126812894035597	Facebook	4	1	12077	2415	90	11
w019	Week 19	FI	Finland	Jussi Nurmi	Nurmi Jussi Tapio	1895217903938885	Facebook	4	1	11996	2000	396	0
w019	Week 19	FI	Finland	GRUNDIG		1508163162762486	Facebook	14	1	11238	4997	26	5
w019	Week 19	FI	Finland	Filip Hamro-Drotz	Svenska folkpartiet i Finland - RKP	2251922594829597	Facebook	3	1	10996	1999	296	0
w019	Week 19	FI	Finland	Food Market Herkku		438441326536699	Facebook	1	1	10937	2187	218	109
w019	Week 19	FI	Finland	Olli-Pekka Nyberg	NYBERG OLLI-PEKKA	291483185114189	Facebook	4	1	10746	2874	334	0
w019	Week 19	FI	Finland	Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	1	1	9999	5000	98	0
w019	Week 19	FI	Finland	Petra Schulze Steinen		266912807301110	Facebook	1	1	9999	5000	99	0
w019	Week 19	FI	Finland	Sean Bergenheim	Svenska folkpartiet i Finland - RKP	266603130709392	Facebook	2	1	9998	1999	198	0
w019	Week 19	FI	Finland	Raul Kajak	Keskustan Leppävaaran paikallisyhdistys ry	355515081868633	Facebook	2	1	9998	2000	198	0
w019	Week 19	FI	Finland	Frida Sigfrids	Svenska folkpartiet i Finland - RKP	1506788009337272	Facebook	2	1	9997	1999	197	0
w019	Week 19	FI	Finland	Anna Jungner-Nordgren		126206450772264	Facebook	2	1	7498	2250	123	0
w019	Week 19	FI	Finland	Mikko Ohela		201647537374497	Facebook	2	1	5998	1000	198	0
w019	Week 19	FI	Finland	Silja Keränen	Silja Keräsen tukiryhmä	159315454207327	Facebook	2	1	5997	999	197	0
w019	Week 19	FI	Finland	Eurooppanuoret (JEF-Finland)	Eurooppanuoret ry	296668661689	Facebook	1	1	5713	2857	56	0
w019	Week 19	FI	Finland	Finnwatch	Finnwatch	127195574005414	Facebook	2	1	5248	1000	123	0
w019	Week 19	FI	Finland	Suomen Punainen Risti		116399773126	Facebook	7	1	5107	1829	139	11
w019	Week 19	FI	Finland	Suomen Lähetysseura	Suomen Lähetysseura	8265674748	Facebook	1	1	4999	999	98	0
w019	Week 19	FI	Finland	Kimmo Kautio - Kokoaan Suurempi Suomi		315479585304528	Facebook	1	1	4999	1000	99	0
w019	Week 19	FI	Finland	Kokoomusopiskelijat	Kokoomuksen opiskelijaliitto Tuhatkunta	144426382263604	Facebook	1	1	4998	1000	99	0
w019	Week 19	FI	Finland	Poliitikko Jyrki Niittymaa	Riekkovaara Niko Tapani	632787353824745	Facebook	1	1	4998	999	98	0
w019	Week 19	FI	Finland	Svensk Ungdom - RKP-nuoret		172659206933	Facebook	1	1	4998	1000	98	0
w019	Week 19	FI	Finland	Janne Kaisanlahti		309381625805373	Facebook	1	1	4998	999	98	0
w019	Week 19	FI	Finland	Ville Auvinen EU-parlamenttiin 2019	Auvinen Ville Ilari	373482823378855	Facebook	1	1	4998	999	98	0
w019	Week 19	FI	Finland	Eero Heinäluoma		232815610172259	Facebook	1	1	4374	875	86	0
w019	Week 19	FI	Finland	Meribottles		670583893288419	Facebook	1	1	4324	864	8	0
w019	Week 19	FI	Finland	Janne Ahonen		501634730657746	Facebook	1	1	4117	2058	40	0
w019	Week 19	FI	Finland	Irja Sokka Poliitikko		689010728162410	Facebook	1	1	3499	699	69	0
w019	Week 19	FI	Finland	Björn Bonsdorff	Stödgruppen för Björn Bonsdorff	2225398984364608	Facebook	1	1	3499	700	69	0
w019	Week 19	FI	Finland	Savo-Karjalan vihreät		160515170666877	Facebook	2	1	3123	500	111	0
