country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DE	Germany	w019	Week 19	2019-05-06	2019-05-12	12947	906	102558925	28881460	1198600	67293
DE	Germany	w018	Week 18	2019-04-29	2019-05-05	10612	911	68928262	19723131	826710	56270
DE	Germany	w017	Week 17	2019-04-22	2019-04-28	4654	866	27719688	8400246	321314	21814
DE	Germany	w016	Week 16	2019-04-15	2019-04-21	4934	1069	32227571	10679428	415767	37743
DE	Germany	w015	Week 15	2019-04-08	2019-04-14	6166	1534	37408680	11981107	519524	43587
DE	Germany	w014	Week 14	2019-04-01	2019-04-07	3275	1369	18185187	5610902	177371	17082
DE	Germany	w013	Week 13	2019-03-25	2019-03-31	3048	1160	21406130	7045403	228201	25009
DE	Germany	w012	Week 12	2019-03-18	2019-03-24	2384	1021	19539966	6905838	182499	26781
DE	Germany	w011	Week 11	2019-03-11	2019-03-17	1567	686	14023009	5132752	129702	21614
DE	Germany	w010	Week 10	2019-03-04	2019-03-10	1289	382	7514983	2769263	55132	6602
DE	Germany	w009	Week 9	2019-02-25	2019-03-03	628	206	4608367	1723445	43228	7215
DE	Germany	w008	Week 8	2019-02-18	2019-02-24	517	173	2407127	853345	21868	3472
DE	Germany	w007	Week 7	2019-02-11	2019-02-17	361	148	2361844	785652	16337	2153
DE	Germany	w006	Week 6	2019-02-04	2019-02-10	300	118	1944212	664083	13907	1262
DE	Germany	w005	Week 5	2019-01-28	2019-02-03	269	106	1288532	476792	8621	1035
DE	Germany	w004	Week 4	2019-01-21	2019-01-27	248	93	2418424	984714	13647	1775
DE	Germany	w003	Week 3	2019-01-14	2019-01-20	214	90	1731791	691862	10902	1755
DE	Germany	w002	Week 2	2019-01-07	2019-01-13	159	76	1095630	378401	6087	969
DE	Germany	w001	Week 1	2019-01-01	2019-01-06	139	59	2853114	1095232	23187	7648
