advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	u13_17	unknown (13-17)	MT	Malta	27	1	289	94	1	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	u13_17	unknown (13-17)	MT	Malta	14	1	249	108	1	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	u13_17	unknown (13-17)	MT	Malta	44	1	236	72	0	0
Roberta Metsola		406824526101449	Facebook	u13_17	unknown (13-17)	MT	Malta	37	1	169	54	1	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	u13_17	unknown (13-17)	MT	Malta	16	1	166	47	1	0
European Parliament Office in Malta		116353271736965	Facebook	u13_17	unknown (13-17)	MT	Malta	7	1	149	63	0	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	u13_17	unknown (13-17)	MT	Malta	13	1	139	57	0	0
Josef Caruana		166617437361908	Facebook	u13_17	unknown (13-17)	MT	Malta	23	1	136	34	0	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	u13_17	unknown (13-17)	MT	Malta	5	1	108	23	0	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	u13_17	unknown (13-17)	MT	Malta	4	1	102	20	0	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	u13_17	unknown (13-17)	MT	Malta	22	1	97	28	2	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	u13_17	unknown (13-17)	MT	Malta	6	1	96	29	0	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	u13_17	unknown (13-17)	MT	Malta	5	1	94	37	0	0
Joe Sammut		433245190070343	Facebook	u13_17	unknown (13-17)	MT	Malta	10	1	93	40	0	0
Frank Psaila		458318884361628	Facebook	u13_17	unknown (13-17)	MT	Malta	9	1	81	22	0	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	u13_17	unknown (13-17)	MT	Malta	7	1	79	18	0	0
David Stellini	David Stellini	1911257335785088	Facebook	u13_17	unknown (13-17)	MT	Malta	5	1	77	36	0	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	u13_17	unknown (13-17)	MT	Malta	5	1	74	23	0	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	u13_17	unknown (13-17)	MT	Malta	9	1	71	15	0	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	u13_17	unknown (13-17)	MT	Malta	10	1	67	17	0	0
Vote16+		149809275605377	Facebook	u13_17	unknown (13-17)	MT	Malta	1	1	50	25	0	0
Give A Vote		2186129244970085	Facebook	u13_17	unknown (13-17)	MT	Malta	2	1	36	7	0	0
Noel Cassar		290329184871610	Facebook	u13_17	unknown (13-17)	MT	Malta	2	1	30	6	0	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	u13_17	unknown (13-17)	MT	Malta	4	1	29	11	0	0
James Grech		1050376408471129	Facebook	u13_17	unknown (13-17)	MT	Malta	4	1	29	6	0	0
Live Communications for MEP Elections May 2019		962042630582450	Facebook	u13_17	unknown (13-17)	MT	Malta	6	1	27	10	0	0
Stephen Florian -  Politician - Independent Candidate		1317902704932188	Facebook	u13_17	unknown (13-17)	MT	Malta	3	1	27	12	0	0
European Parliament		178362315106	Facebook	u13_17	unknown (13-17)	MT	Malta	4	1	25	7	0	0
