country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EE	Estonia	f	female	2188	521	9598695	3465901	52910	6718
EE	Estonia	m	male	2034	511	7708117	2703186	43754	5554
EE	Estonia	u	unknown	1894	481	76584	28259	419	64
