country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BE	Belgium	f	female	11460	2121	152464474	58079568	1030854	176290
BE	Belgium	m	male	11171	2055	171539480	65214216	1201160	211012
BE	Belgium	u	unknown	9780	1945	1536587	572834	11218	1863
