gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m	male	BE	Belgium	sp.a	sp.a	57253967150	Facebook	416	1	19126822	7596076	88090	18986
m	male	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	117	1	15616718	6488197	47921	12793
m	male	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	15060527	6931033	104187	23093
m	male	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	106	1	13962465	5997668	121815	27989
m	male	BE	Belgium	European Parliament		178362315106	Facebook	174	1	8458941	3588852	58729	12987
m	male	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	339	1	5815822	2122857	43422	7688
m	male	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	101	1	5506594	2650336	21805	4544
m	male	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	3793867	1640605	36728	9433
m	male	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	85	1	3783718	1492771	22720	4498
m	male	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	522	1	3735996	1043049	42854	4169
m	male	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	129	1	3602001	1261701	39183	8957
m	male	BE	Belgium	Groen	Groen	84920854319	Facebook	180	1	3390140	1196950	16982	2521
m	male	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	77	1	3160693	1287524	62680	14075
m	male	BE	Belgium	Sign for my Future		1345513882259768	Facebook	75	1	3112740	1325257	22806	5314
m	male	BE	Belgium	Kialo		729627343834501	Facebook	372	1	2763356	1083717	21086	4686
m	male	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	107	1	2542409	803305	16469	2815
m	male	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	2203424	825299	6437	278
m	male	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	149	1	2063012	504257	12530	1250
m	male	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	1858123	811095	8477	3216
m	male	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	78	1	1611436	625817	6019	1300
m	male	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	1387940	562738	7399	1761
m	male	BE	Belgium	CD&V	CD&V	52997544531	Facebook	101	1	1335825	421444	9864	1330
m	male	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	23	1	1015837	437016	6778	1599
m	male	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	970321	406708	8010	1991
m	male	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	80	1	954872	304773	3126	115
m	male	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	46	1	928286	278695	7279	1107
m	male	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	123	1	755102	168967	8940	321
m	male	BE	Belgium	Johan Van Overtveldt		275607285891320	Facebook	13	1	724553	294334	5160	1131
m	male	BE	Belgium	Bart De Wever		24079407056	Facebook	2	1	689344	275738	6892	1378
m	male	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	83	1	677280	197882	4510	214
m	male	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	142	1	647598	181969	7174	42
m	male	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	29	1	626974	248643	2902	536
m	male	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	80	1	623200	181864	2960	287
m	male	BE	Belgium	Cheops		1114045328715740	Facebook	2	1	578875	248640	1668	835
m	male	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	53	1	577707	224385	2663	514
m	male	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	558559	177504	2696	479
m	male	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	23	1	486785	113821	3914	685
m	male	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	15	1	486044	197632	2286	357
m	male	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	79	1	485094	173160	5192	492
m	male	BE	Belgium	European Youth Forum		80161254850	Facebook	2	1	468597	233638	2375	466
m	male	BE	Belgium	Marie Arena		109149719130331	Facebook	21	1	467701	149702	1604	65
m	male	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	27	1	437240	97097	3077	483
m	male	BE	Belgium	Solvari België		118790941561498	Facebook	6	1	409361	148022	4200	796
m	male	BE	Belgium	Klang der Solidarität		385076005313967	Facebook	50	1	397162	142469	892	63
m	male	BE	Belgium	Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	15	1	384433	94538	2815	648
m	male	BE	Belgium	Hans Maes		1181238155301995	Facebook	38	1	381580	99602	3239	193
m	male	BE	Belgium	Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	11	1	376687	146452	3108	1088
m	male	BE	Belgium	Thuisverpleging		372390586890911	Facebook	9	1	372110	155081	577	47
m	male	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	12	1	345694	91641	1868	267
m	male	BE	Belgium	Unis pour les Droits Humains		1642871805813802	Facebook	17	1	341979	147300	322	10
m	male	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	161	1	337495	63829	7565	41
m	male	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	16	1	328742	120591	1366	123
m	male	BE	Belgium	Le racisme, vous valez mieux que ça		1858720887787052	Facebook	5	1	326113	128647	1147	332
m	male	BE	Belgium	Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	11	1	303398	81665	2512	449
m	male	BE	Belgium	Theo Francken		483497581789280	Facebook	7	1	302866	121955	1805	348
m	male	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	74	1	301381	56742	5530	326
m	male	BE	Belgium	Christian Leysen	Christian Leysen	403864600161608	Facebook	13	1	299638	105852	6230	1179
m	male	BE	Belgium	MBRC		1853495178284518	Facebook	26	1	296914	70870	2524	308
m	male	BE	Belgium	Kim De Witte	PVDA	315662412174661	Facebook	12	1	296135	65487	2931	564
m	male	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	92	1	290920	78792	3558	0
m	male	BE	Belgium	FullUp		160098407696881	Facebook	69	1	281792	73722	6345	132
m	male	BE	Belgium	WWF-Belgium	WWF-Belgium	110844205773	Facebook	25	1	281394	107267	1735	110
m	male	BE	Belgium	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	12	1	279098	84047	1620	224
m	male	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	273884	103547	1699	311
m	male	BE	Belgium	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	55	1	271538	94824	1653	269
m	male	BE	Belgium	Jan Cornillie		980619838787000	Facebook	21	1	267752	97389	1989	196
m	male	BE	Belgium	PTB	PTB	53838654385	Facebook	6	1	267292	122425	1033	145
m	male	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	8	1	261850	63678	828	86
m	male	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	13	1	255798	71005	868	52
m	male	BE	Belgium	ExxonMobil		925007000949719	Facebook	26	1	255505	55931	2193	274
m	male	BE	Belgium	Salsa Rica Dance Company		727875134045965	Facebook	2	1	251827	98123	368	73
m	male	BE	Belgium	Smart Solutions Qualified people for you		401154619963846	Facebook	3	1	245318	121657	3340	863
m	male	BE	Belgium	one brussels	one.brussels	244157445635331	Facebook	16	1	237164	54400	1538	175
m	male	BE	Belgium	Vluchtelingenwerk Vlaanderen		81497097451	Facebook	7	1	236808	94639	312	0
m	male	BE	Belgium	Ralph Packet		2009966045768110	Facebook	14	1	217592	59180	1350	68
m	male	BE	Belgium	Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	5	1	207870	69543	1269	227
m	male	BE	Belgium	L'OCCITANE en Provence		161197393938517	Facebook	5	1	204943	85620	606	284
m	male	BE	Belgium	Koen Geens	CD&V	294055357407926	Facebook	35	1	204760	55663	2295	58
m	male	BE	Belgium	Le Lombard		49864931287	Facebook	2	1	190391	95196	634	127
m	male	BE	Belgium	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	22	1	189668	56241	1495	63
