region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alba_county	Alba County	RO	Romania	3283	678	1384522	548157	2655	467
arad_county	Arad County	RO	Romania	3461	722	2428809	853287	6037	1221
arges_county	Argeș County	RO	Romania	3235	685	761420	315557	1518	288
bacau_county	Bacău County	RO	Romania	3376	700	1450590	421102	2560	492
bihor_county	Bihor County	RO	Romania	3543	724	2166136	757045	4060	527
bistrita_nasaud_county	Bistrița-Năsăud County	RO	Romania	3125	633	762770	209541	1084	126
botosani_county	Botoșani County	RO	Romania	2994	637	270223	100356	618	77
brasov_county	Brașov County	RO	Romania	3581	745	2251239	834139	3377	687
braila_county	Brăila County	RO	Romania	3045	635	486012	190840	1077	215
bucharest	Bucharest	RO	Romania	4536	940	21839134	8739271	46986	10545
buzau_county	Buzău County	RO	Romania	3043	638	1032908	437462	2556	646
caras_severin_county	Caraș-Severin County	RO	Romania	3081	653	900143	278613	1619	197
cluj_county	Cluj County	RO	Romania	3982	818	6304672	2543470	23857	4904
constanta_county	Constanța County	RO	Romania	3575	739	3092889	966757	9305	1333
covasna_county	Covasna County	RO	Romania	3112	627	701206	252390	885	192
calarasi_county	Călărași County	RO	Romania	2764	600	338434	140286	632	145
dolj_county	Dolj County	RO	Romania	3330	690	2890827	1033376	4834	1284
dambovita_county	Dâmbovița County	RO	Romania	3010	650	627098	252486	1871	408
galati_county	Galați County	RO	Romania	3367	713	2728137	1066664	9922	2279
giurgiu_county	Giurgiu County	RO	Romania	2708	580	330897	89909	953	28
gorj_county	Gorj County	RO	Romania	2912	620	1191123	405489	2235	463
harghita_county	Harghita County	RO	Romania	3232	642	2090524	571885	2392	276
hunedoara_county	Hunedoara County	RO	Romania	3257	685	1235639	464647	2427	534
ialomita_county	Ialomița County	RO	Romania	2824	619	438489	159073	649	150
iasi_county	Iași County	RO	Romania	3656	774	3306065	1070017	6561	1224
ilfov_county	Ilfov County	RO	Romania	2716	578	453632	177460	800	139
maramures_county	Maramureș County	RO	Romania	3370	715	1874614	579353	4834	804
mehedinti_county	Mehedinți County	RO	Romania	2865	613	880326	310994	1905	303
mures_county	Mureș County	RO	Romania	3544	726	2532764	939326	3588	572
neamt_county	Neamț County	RO	Romania	3117	663	790606	356735	1953	401
olt_county	Olt County	RO	Romania	2838	613	268031	123671	592	125
prahova_county	Prahova County	RO	Romania	3366	710	911128	293931	2368	410
satu_mare_county	Satu Mare County	RO	Romania	3222	658	732957	229278	1187	246
sibiu_county	Sibiu County	RO	Romania	3455	691	789089	279490	1544	160
suceava_county	Suceava County	RO	Romania	3239	698	1269222	539122	2145	453
salaj_county	Sălaj County	RO	Romania	3093	628	986449	284181	2431	331
teleorman_county	Teleorman County	RO	Romania	2746	579	562848	226109	1183	228
timis_county	Timiș County	RO	Romania	3770	799	1820096	617110	4547	716
tulcea_county	Tulcea County	RO	Romania	2781	589	200226	48507	384	52
vaslui_county	Vaslui County	RO	Romania	2958	628	1976878	596407	3187	504
vrancea_county	Vrancea County	RO	Romania	2932	623	393224	120751	1110	161
valcea_county	Vâlcea County	RO	Romania	2945	645	468423	201168	1410	246
