advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
USR Sălaj	 Zoltan Takacs	665719730245460	Facebook	salaj_county	Sălaj County	RO	Romania	23	1	235977	79000	835	147
Romania #nuepsd	Future Innovation	293215748279337	Facebook	salaj_county	Sălaj County	RO	Romania	14	1	150921	60427	315	126
USR Nușfalău - Szilágynagyfalu	Uniunea Salvati Romania Filala Salaj	947382455420408	Facebook	salaj_county	Sălaj County	RO	Romania	3	1	90756	18151	56	0
Takacs Zoltan	Takacs Zoltan	1827240594259659	Facebook	salaj_county	Sălaj County	RO	Romania	25	1	81975	17000	520	0
RMDSZ	RMDSZ	102601499822802	Facebook	salaj_county	Sălaj County	RO	Romania	198	1	78167	20151	89	5
USR Zalău	 Zoltan Takacs	260094808237890	Facebook	salaj_county	Sălaj County	RO	Romania	5	1	65995	13000	188	21
USR Cehu Silvaniei	 Zoltan Takacs	879029628954000	Facebook	salaj_county	Sălaj County	RO	Romania	4	1	64996	13000	83	0
USR Jibou	 Zoltan Takacs	1133497573372670	Facebook	salaj_county	Sălaj County	RO	Romania	4	1	60996	12000	83	0
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	salaj_county	Sălaj County	RO	Romania	16	1	51919	10389	39	0
România în primul rând	Future Innovation	770704223323599	Facebook	salaj_county	Sălaj County	RO	Romania	40	1	29677	11895	39	9
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	salaj_county	Sălaj County	RO	Romania	166	1	15004	6574	29	8
PNL SĂLAJ		1456367624654247	Facebook	salaj_county	Sălaj County	RO	Romania	2	1	13396	5199	38	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	salaj_county	Sălaj County	RO	Romania	119	1	5440	2258	9	2
The Green Project		962745923853308	Facebook	salaj_county	Sălaj County	RO	Romania	1	1	4999	1000	20	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	salaj_county	Sălaj County	RO	Romania	87	1	4805	2171	11	3
USR Simleu Silvaniei	Uniunea Salvati Romania Filiala Salaj	179623092608441	Facebook	salaj_county	Sălaj County	RO	Romania	1	1	3529	1765	7	0
Winkler Gyula		1560147330888040	Facebook	salaj_county	Sălaj County	RO	Romania	19	1	3007	1297	3	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	salaj_county	Sălaj County	RO	Romania	33	1	2841	695	4	0
European Parliament		178362315106	Facebook	salaj_county	Sălaj County	RO	Romania	71	1	1807	841	9	1
Corina Cretu	Corina Cretu	200813406761691	Facebook	salaj_county	Sălaj County	RO	Romania	30	1	1552	763	3	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	salaj_county	Sălaj County	RO	Romania	36	1	1418	658	2	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	salaj_county	Sălaj County	RO	Romania	78	1	1246	537	3	0
ALDE Cluj - Alianta Liberalilor si Democratilor		427359837436211	Facebook	salaj_county	Sălaj County	RO	Romania	2	1	1199	239	2	0
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	salaj_county	Sălaj County	RO	Romania	1	1	1019	203	2	0
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	salaj_county	Sălaj County	RO	Romania	24	1	862	191	2	0
