audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	SE	Sweden	9374	1790	20487908	6989680	168491	41400
f35_44	female (35-44)	SE	Sweden	9387	1768	17913057	5961744	151508	37032
m25_34	male (25-34)	SE	Sweden	8739	1741	16601396	5745680	133213	32776
f45_54	female (45-54)	SE	Sweden	8993	1727	15210788	5015351	131581	32147
m18_24	male (18-24)	SE	Sweden	7512	1588	14227979	5046240	114130	28735
f65_	female (65+)	SE	Sweden	7113	1486	13552142	4506215	131468	33628
m35_44	male (35-44)	SE	Sweden	8802	1715	12580365	4202863	99466	24134
m45_54	male (45-54)	SE	Sweden	8357	1668	12054847	3993282	103698	25259
f18_24	female (18-24)	SE	Sweden	7847	1627	11902575	4169786	88405	22384
f55_64	female (55-64)	SE	Sweden	8002	1626	11191691	3576369	101711	25335
m65_	male (65+)	SE	Sweden	6825	1450	9910517	3289170	102091	25708
m55_64	male (55-64)	SE	Sweden	7537	1582	9183366	2974914	87480	21588
f13_17	female (13-17)	SE	Sweden	1197	352	1484923	511402	8290	1993
m13_17	male (13-17)	SE	Sweden	1196	328	942484	329915	5674	1264
u35_44	unknown (35-44)	SE	Sweden	7234	1518	648315	216930	5088	1205
u25_34	unknown (25-34)	SE	Sweden	6899	1489	530615	181231	4069	977
u45_54	unknown (45-54)	SE	Sweden	6771	1460	435069	144051	3663	875
u55_64	unknown (55-64)	SE	Sweden	5716	1330	253748	81426	2347	572
u65_	unknown (65+)	SE	Sweden	5361	1239	237069	76459	2327	556
u18_24	unknown (18-24)	SE	Sweden	4973	1170	119787	40584	933	227
u13_17	unknown (13-17)	SE	Sweden	699	264	11260	3916	67	15
