advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Avaaz	Avaaz	8340223883	Facebook	w020	Week 20	ES	Spain	16	1	1599994	685713	4566	1514
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	ES	Spain	2	1	1249995	599998	7498	1499
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	w020	Week 20	ES	Spain	4	1	849983	359994	10595	2099
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w020	Week 20	ES	Spain	4	1	844045	405356	1076	513
Ahora Repúblicas		578942235869606	Facebook	w020	Week 20	ES	Spain	2	1	749999	375000	3749	750
Compromís	Compromís	194053080624605	Facebook	w020	Week 20	ES	Spain	49	1	629358	151267	1915	74
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	w020	Week 20	ES	Spain	20	1	624984	128000	2584	250
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	w020	Week 20	ES	Spain	1196	1	434739	25956	33031	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	w020	Week 20	ES	Spain	39	1	417118	179142	2681	285
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	w020	Week 20	ES	Spain	9	1	378374	116190	2055	464
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	w020	Week 20	ES	Spain	1	1	374999	187500	3749	1875
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	w020	Week 20	ES	Spain	4	1	317498	127500	2473	480
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	w020	Week 20	ES	Spain	15	1	275709	98857	538	28
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	w020	Week 20	ES	Spain	11	1	223494	76666	791	60
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	w020	Week 20	ES	Spain	8	1	209998	94166	548	150
Podemos Aragón	Podemos Equo	570770963015441	Facebook	w020	Week 20	ES	Spain	2	1	209998	105000	598	100
EAJ-PNV	EAJ-PNV	26830001203	Facebook	w020	Week 20	ES	Spain	9	1	209329	97666	1020	224
Markel Olano	EAJ-PNV	898191063533170	Facebook	w020	Week 20	ES	Spain	8	1	199959	69593	1038	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	ES	Spain	20	1	191135	74145	597	77
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	w020	Week 20	ES	Spain	2	1	159999	80000	799	400
Dídac Nadal Abad	Partit Demòcrata Europeu Català	876740939186071	Facebook	w020	Week 20	ES	Spain	3	1	149997	30000	297	0
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	w020	Week 20	ES	Spain	4	1	149997	30000	297	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	w020	Week 20	ES	Spain	19	1	129999	36726	860	45
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	w020	Week 20	ES	Spain	5	1	117854	24428	1175	230
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	w020	Week 20	ES	Spain	4	1	116665	53333	598	116
