advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	RO	Romania	233	1	43989687	19716544	112207	25148
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	RO	Romania	96	1	40020609	18358853	97865	25926
România în primul rând	Future Innovation	770704223323599	Facebook	RO	Romania	94	1	31564275	13870741	30129	7878
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	RO	Romania	137	1	26959175	11627532	42434	11270
Romania #nuepsd	Future Innovation	293215748279337	Facebook	RO	Romania	35	1	13209796	6074928	8543	3592
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	RO	Romania	86	1	12870640	5644876	46498	10988
European Parliament		178362315106	Facebook	RO	Romania	90	1	10445902	4785009	50416	9600
RMDSZ	RMDSZ	102601499822802	Facebook	RO	Romania	234	1	8200761	2469998	11989	2080
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	RO	Romania	39	1	8129931	3714985	11631	3067
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	RO	Romania	39	1	6224898	2930974	20014	5189
European Commission		107898832590939	Facebook	RO	Romania	13	1	5796982	2883496	14924	3962
Litere.net	litere.net	1504323906337545	Facebook	RO	Romania	13	1	4209983	1994998	3989	903
Declic	Declic	686190454826244	Facebook	RO	Romania	27	1	3906927	1640986	9343	2037
Politice.net	politice.net	2546711162025064	Facebook	RO	Romania	12	1	3775993	1818002	3611	756
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	RO	Romania	24	1	3220968	1459996	12244	2752
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	RO	Romania	49	1	2821810	1312787	6218	1628
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	RO	Romania	13	1	2650970	1129993	3169	630
Kialo		729627343834501	Facebook	RO	Romania	271	1	2610059	1044007	13996	3204
Winkler Gyula		1560147330888040	Facebook	RO	Romania	22	1	2602978	1150000	3230	819
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	RO	Romania	20	1	2585971	1215995	2475	525
Silvia Dinică		1128229287275038	Facebook	RO	Romania	21	1	2514949	1000987	4428	1029
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	RO	Romania	32	1	2445632	969461	3670	701
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	RO	Romania	15	1	2107366	895550	2418	401
European Greens		141366725876424	Facebook	RO	Romania	24	1	2004574	928549	3297	1051
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	RO	Romania	8	1	1814904	805962	670	126
