advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	rw2	Last 2 weeks	PT	Portugal	25	1	3442720	1563867	3862	641
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	2149694	1033745	6318	1740
Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	938637	469318	937	469
Esquerda Net	Esquerda Net	116426248469551	Facebook	rw2	Last 2 weeks	PT	Portugal	3	1	447890	209578	2475	1095
Página Miguel Viegas		194651341130667	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	284962	119993	746	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	158432	71729	229	43
VoteWatch Europe		355087424564148	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	118938	49609	216	74
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	rw2	Last 2 weeks	PT	Portugal	3	1	109947	21989	317	25
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	103526	48116	142	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	78526	31410	78	15
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	50998	9999	198	0
SNESup - Sindicato Nacional do Ensino Superior	SIndicato Nacional do Ensino Superior	1423076804611614	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	50803	10161	184	0
Bruno Vitorino		396563611144038	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	49999	10000	99	0
M I A M A R	Bárbara Raquel Silva Araújo	650145252038253	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	49079	9626	189	0
Kialo		729627343834501	Facebook	rw2	Last 2 weeks	PT	Portugal	11	1	41565	12523	177	29
Eu, Cláudio		329597637158905	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	41314	8263	81	0
Instituto Universitário da Maia - ISMAI		126517847414252	Facebook	rw2	Last 2 weeks	PT	Portugal	4	1	14102	2621	358	0
European Laurel		322124128611587	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	13422	2684	26	0
Guardian Weekly		64525551258	Facebook	rw2	Last 2 weeks	PT	Portugal	8	1	13281	3640	31	2
Talking Europe		316028505828375	Facebook	rw2	Last 2 weeks	PT	Portugal	2	1	11185	5233	52	9
European Youth		130456876990360	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	10661	5330	26	5
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	8049	4024	40	8
Gaia		182073298490036	Facebook	rw2	Last 2 weeks	PT	Portugal	5	1	6160	2900	56	22
Climate-KIC		403370709744295	Facebook	rw2	Last 2 weeks	PT	Portugal	1	1	6041	3020	17	3
Européens Sans Frontières		668031516635463	Facebook	rw2	Last 2 weeks	PT	Portugal	7	1	5982	2467	10	2
