advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	CY	Cyprus	4	1	159913	34981	395	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	CY	Cyprus	6	1	112994	25000	594	0
European Parliament	European Parliament	178362315106	Facebook	CY	Cyprus	1	1	99850	49925	98	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	CY	Cyprus	2	1	54979	10996	197	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	CY	Cyprus	1	1	49999	10000	99	0
European Commission	European Commission	107898832590939	Facebook	CY	Cyprus	2	1	18772	9386	46	9
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	CY	Cyprus	1	1	9999	5000	99	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	CY	Cyprus	2	1	9998	2000	198	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	CY	Cyprus	2	1	9997	1999	197	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	CY	Cyprus	2	1	5997	999	198	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	CY	Cyprus	1	1	5561	2780	13	2
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	CY	Cyprus	1	1	4999	1000	99	0
Μεγάλη Ελλάδα / Megali Ellada	Eleftherios Demetriou	401156360637381	Facebook	CY	Cyprus	1	1	4998	999	98	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	CY	Cyprus	2	1	1123	276	3	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	CY	Cyprus	1	1	999	0	99	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	CY	Cyprus	1	1	998	0	98	0
Δημοκρατικό Κόμμα	Μανωλης Κυριακου	293704380825571	Facebook	CY	Cyprus	1	1	998	0	99	0
