advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Uniunea Salvati Romania		AR150822483883196416	Google	200k_500k	200k - 500k	3	1	1193820	119382	24075	417
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	200k_500k	200k - 500k	3	1	1193820	119382	24075	417
Rumilus Design Oy		AR391102333313875968	Google	200k_500k	200k - 500k	3	1	1193820	119382	59	0
DOPRAVA		AR56197688563073024	Google	200k_500k	200k - 500k	3	1	1193820	119382	35814	596
Párbeszéd Magyarországért		AR567356246269624320	Google	200k_500k	200k - 500k	3	1	1193820	119382	596	59
Fidesz	Fidesz	9844779306	Facebook	200k_500k	200k - 500k	2	1	999998	400000	3095	1238
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	200k_500k	200k - 500k	2	1	999998	400000	2325	465
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	200k_500k	200k - 500k	2	1	999998	400000	9998	2000
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	200k_500k	200k - 500k	2	1	999998	400000	3489	1395
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	200k_500k	200k - 500k	2	1	999998	400000	2100	420
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	200k_500k	200k - 500k	2	1	999998	400000	2312	1157
Saku Petteri Räty		AR196651502918434816	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
Bündnis90/ Die Grünen		AR207068276079984640	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
Jukka Kopra		AR232680299937398784	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
HLAS		AR312619193323225088	Google	200k_500k	200k - 500k	2	1	795880	79588	39	0
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
SF - Socialistisk Folkeparti		AR76998249537339392	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	200k_500k	200k - 500k	2	1	795880	79588	23876	397
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	200k_500k	200k - 500k	2	1	795880	79588	12137	218
CDU-Kreisverband Neustadt		AR152876371603881984	Google	200k_500k	200k - 500k	2	1	795880	79588	397	39
Harald Vilimsky	FPÖ	547597092025909	Facebook	200k_500k	200k - 500k	1	1	499999	200000	499	100
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	200k_500k	200k - 500k	1	1	499999	200000	4999	1000
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	200k_500k	200k - 500k	1	1	499999	200000	1162	232
The Labour Party	The Labour Party	25749647410	Facebook	200k_500k	200k - 500k	1	1	499999	200000	5784	1157
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	200k_500k	200k - 500k	1	1	499999	200000	1162	232
Carlo Calenda	Siamo Europei	131887960826264	Facebook	200k_500k	200k - 500k	1	1	499999	200000	499	100
INBOX	New Digital Media	369693523475596	Facebook	200k_500k	200k - 500k	1	1	499999	200000	499	100
European Commission	European Commission	107898832590939	Facebook	200k_500k	200k - 500k	1	1	499999	200000	499	100
Οι Έλληνες	In Progress	2273336566260671	Facebook	200k_500k	200k - 500k	1	1	499999	200000	999	500
Romania #nuepsd	Future Innovation	293215748279337	Facebook	200k_500k	200k - 500k	1	1	499999	200000	209	105
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	200k_500k	200k - 500k	1	1	499999	200000	4999	1000
Party of the European Left	Franziska Laskowski	160598290012	Facebook	200k_500k	200k - 500k	1	1	499999	200000	499	100
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	200k_500k	200k - 500k	1	1	499999	200000	999	500
In Progress	In Progress	254883792041627	Facebook	200k_500k	200k - 500k	1	1	499999	200000	999	500
Cruel	In Progress	1949870255322243	Facebook	200k_500k	200k - 500k	1	1	499999	200000	999	500
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	200k_500k	200k - 500k	1	1	499999	200000	999	500
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	200k_500k	200k - 500k	1	1	499999	200000	619	309
Jobbik Magyarországért Mozgalom	Országgyűlés Hivatala Jobbik Frakció	287770891404	Facebook	200k_500k	200k - 500k	1	1	499999	200000	619	309
USR Maramureș	USR Maramureș	1750327845246533	Facebook	200k_500k	200k - 500k	1	1	499999	200000	1050	210
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	200k_500k	200k - 500k	1	1	499999	200000	499	100
Werner Kogler	Die Grünen	133612666671985	Facebook	200k_500k	200k - 500k	1	1	499999	200000	4999	1000
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	200k_500k	200k - 500k	1	1	499999	200000	4999	1000
Socialdemokratiet		AR237678679797268480	Google	200k_500k	200k - 500k	1	1	397940	39794	11938	198
SPD Berlin		AR257142234632159232	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Barcelona en Comú		AR342176264901099520	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
EUpositive.sk		AR348804120993333248	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Kresťanská únia		AR358916054556082176	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
GREEN DAY, s.r.o		AR423241058193768448	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Mediabrands Digital OÜ		AR530356305605427200	Google	200k_500k	200k - 500k	1	1	397940	39794	19	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Maria Spyraki		AR80818777565954048	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Občanská demokratická strana		AR37429025076936704	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	200k_500k	200k - 500k	1	1	397940	39794	198	19
