advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	f35_44	female (35-44)	EL	Greece	108	1	1734567	732608	3881	769
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	f35_44	female (35-44)	EL	Greece	140	1	1313108	527960	5209	1072
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	f35_44	female (35-44)	EL	Greece	69	1	1134163	469911	2525	410
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	f35_44	female (35-44)	EL	Greece	229	1	731766	279217	3547	445
European Parliament		178362315106	Facebook	f35_44	female (35-44)	EL	Greece	38	1	709829	332853	2653	644
INBOX	New Digital Media	369693523475596	Facebook	f35_44	female (35-44)	EL	Greece	64	1	676610	294336	823	78
Παπαστράτος		1925659984382187	Facebook	f35_44	female (35-44)	EL	Greece	1	1	537865	268933	537	268
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	f35_44	female (35-44)	EL	Greece	146	1	513955	182059	2628	426
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	f35_44	female (35-44)	EL	Greece	40	1	480122	197327	1156	174
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	f35_44	female (35-44)	EL	Greece	102	1	433730	133811	4628	9
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	f35_44	female (35-44)	EL	Greece	180	1	428061	136014	1473	43
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	f35_44	female (35-44)	EL	Greece	58	1	388345	172741	999	211
Alex and the jewel		1703830116536718	Facebook	f35_44	female (35-44)	EL	Greece	15	1	337456	136864	963	85
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	f35_44	female (35-44)	EL	Greece	94	1	320472	84296	868	34
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	f35_44	female (35-44)	EL	Greece	11	1	270108	122476	356	102
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	f35_44	female (35-44)	EL	Greece	72	1	223321	72768	1075	81
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	f35_44	female (35-44)	EL	Greece	21	1	218589	86171	288	20
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	f35_44	female (35-44)	EL	Greece	85	1	205085	44329	509	0
Kialo		729627343834501	Facebook	f35_44	female (35-44)	EL	Greece	347	1	185925	79369	898	223
Μαρία Σπυράκη		657782574275153	Facebook	f35_44	female (35-44)	EL	Greece	39	1	172064	58280	480	11
European Greens		141366725876424	Facebook	f35_44	female (35-44)	EL	Greece	23	1	152980	65524	518	160
Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	f35_44	female (35-44)	EL	Greece	90	1	150654	59039	733	41
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	f35_44	female (35-44)	EL	Greece	55	1	137071	39648	511	6
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	f35_44	female (35-44)	EL	Greece	56	1	121628	35836	555	3
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	f35_44	female (35-44)	EL	Greece	19	1	111969	39736	338	36
