advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	100_1k	100 - 1k	FR	France	48	1	11748214	5039246	32946	11998
Médecins du Monde France		265420476920	Facebook	100_1k	100 - 1k	FR	France	46	1	4907582	1991348	26970	8102
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	100_1k	100 - 1k	FR	France	22	1	3770103	1647472	12790	3730
European Parliament		178362315106	Facebook	100_1k	100 - 1k	FR	France	30	1	3523759	1519504	13027	4723
UNICEF France		173159234432	Facebook	100_1k	100 - 1k	FR	France	17	1	1999765	829910	9981	2899
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	100_1k	100 - 1k	FR	France	3	1	1999637	899837	1496	299
Kialo		729627343834501	Facebook	100_1k	100 - 1k	FR	France	272	1	1556535	655607	9580	2458
Le Monde		14892757589	Facebook	100_1k	100 - 1k	FR	France	6	1	1398552	541468	2202	441
Ministère de l'Intérieur		103146727990	Facebook	100_1k	100 - 1k	FR	France	4	1	1371860	564518	3213	1608
Make.org	Make.org	122037308191612	Facebook	100_1k	100 - 1k	FR	France	13	1	1275063	597087	7112	2246
La Prime Énergie		336155273400553	Facebook	100_1k	100 - 1k	FR	France	12	1	1199676	509867	7985	2799
2 Min Ecologie		433170297221149	Facebook	100_1k	100 - 1k	FR	France	17	1	1097839	369188	9464	2494
SECIB Immobilier		378027698975144	Facebook	100_1k	100 - 1k	FR	France	15	1	999982	349999	9984	3499
VeganbottleGo		320828511985253	Facebook	100_1k	100 - 1k	FR	France	2	1	999861	399945	1997	999
Céréal Bio & Céréal France		1636261843328359	Facebook	100_1k	100 - 1k	FR	France	2	1	999813	399926	1997	999
Stop Impôt		1538720933075616	Facebook	100_1k	100 - 1k	FR	France	10	1	899908	389968	6489	2199
Agence Isolation Pour Tous		568528630290119	Facebook	100_1k	100 - 1k	FR	France	11	1	899893	359967	7988	3099
Impôt et Solutions.fr		190645890956184	Facebook	100_1k	100 - 1k	FR	France	14	1	859917	264985	8485	2599
Simulation Energétique		562488297524492	Facebook	100_1k	100 - 1k	FR	France	11	1	849986	319998	7488	2699
Européens Sans Frontières		668031516635463	Facebook	100_1k	100 - 1k	FR	France	4	1	840069	360144	1544	516
The Body Shop		120693511308364	Facebook	100_1k	100 - 1k	FR	France	3	1	799910	349962	1996	699
CIWF France	CIWF France	335868279790722	Facebook	100_1k	100 - 1k	FR	France	5	1	799888	399946	3994	1699
Eco-systèmes		180995598634858	Facebook	100_1k	100 - 1k	FR	France	4	1	799860	399931	3995	1999
Saine Abondance		2106701562887023	Facebook	100_1k	100 - 1k	FR	France	9	1	797964	309172	5977	2095
Pompes à Chaleur		464568377211278	Facebook	100_1k	100 - 1k	FR	France	8	1	749760	299920	4990	1599
