advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	u35_44	unknown (35-44)	2827	1	399926	143668	5728	1076
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	967	1	311294	137616	1957	496
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	679	1	285565	114374	2080	525
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u35_44	unknown (35-44)	1847	1	247729	82751	2981	301
Podemos	Unidas Podemos	269212336568846	Facebook	u35_44	unknown (35-44)	280	1	213569	95963	1327	351
Britain's Future	Britain's Future	1625300137516491	Facebook	u35_44	unknown (35-44)	3483	1	179519	55890	2119	304
Ciudadanos	Ciudadanos	74078667754	Facebook	u35_44	unknown (35-44)	2887	1	164116	49792	1731	118
Best For Britain	Best for Britain	1863944713844924	Facebook	u35_44	unknown (35-44)	556	1	111163	47399	1407	348
Conservatives	The Conservative Party	8807334278	Facebook	u35_44	unknown (35-44)	872	1	95981	36828	1073	155
The Labour Party	The Labour Party	25749647410	Facebook	u35_44	unknown (35-44)	503	1	89275	34417	780	155
Sosialidemokraatit SDP		108945982480217	Facebook	u35_44	unknown (35-44)	228	1	81925	32566	488	113
Greenpeace France		39435457457	Facebook	u35_44	unknown (35-44)	110	1	77358	34116	371	85
Partido Popular	Partido Popular	72249031214	Facebook	u35_44	unknown (35-44)	725	1	75038	31935	424	78
38 Degrees	38 Degrees	200006375787	Facebook	u35_44	unknown (35-44)	580	1	66758	24500	465	68
Plan International Sverige		382243262003	Facebook	u35_44	unknown (35-44)	278	1	65045	20966	560	132
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u35_44	unknown (35-44)	412	1	60033	21835	718	134
Lingokids		497983453648415	Facebook	u35_44	unknown (35-44)	31	1	45674	21387	100	26
Médecins du Monde France		265420476920	Facebook	u35_44	unknown (35-44)	471	1	42214	13711	620	51
UNICEF France		173159234432	Facebook	u35_44	unknown (35-44)	38	1	36879	14549	199	44
sp.a	sp.a	57253967150	Facebook	u35_44	unknown (35-44)	159	1	35510	15303	149	38
Guardian Weekly		64525551258	Facebook	u35_44	unknown (35-44)	38	1	34823	14266	186	41
Rädda Barnen		72659261793	Facebook	u35_44	unknown (35-44)	88	1	34537	10025	356	83
European Greens		141366725876424	Facebook	u35_44	unknown (35-44)	43	1	34398	15391	245	64
We are the 52%	We are the 52%	466744973727718	Facebook	u35_44	unknown (35-44)	272	1	34368	13229	87	12
Right To Vote	Right to Vote	408236463256774	Facebook	u35_44	unknown (35-44)	341	1	33908	8863	278	44
