advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm2	Last 2 months	RO	Romania	233	1	43989687	19716544	112207	25148
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm2	Last 2 months	RO	Romania	96	1	40020609	18358853	97865	25926
România în primul rând	Future Innovation	770704223323599	Facebook	rm2	Last 2 months	RO	Romania	94	1	31564275	13870741	30129	7878
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm2	Last 2 months	RO	Romania	133	1	26215461	11320673	42021	11187
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rm2	Last 2 months	RO	Romania	35	1	13209796	6074928	8543	3592
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rm2	Last 2 months	RO	Romania	86	1	12870640	5644876	46498	10988
European Parliament		178362315106	Facebook	rm2	Last 2 months	RO	Romania	81	1	9140941	4242047	47313	9049
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rm2	Last 2 months	RO	Romania	39	1	8129931	3714985	11631	3067
RMDSZ	RMDSZ	102601499822802	Facebook	rm2	Last 2 months	RO	Romania	229	1	7950766	2419998	11633	2017
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	rm2	Last 2 months	RO	Romania	39	1	6224898	2930974	20014	5189
European Commission		107898832590939	Facebook	rm2	Last 2 months	RO	Romania	12	1	5599271	2784641	13936	3764
Litere.net	litere.net	1504323906337545	Facebook	rm2	Last 2 months	RO	Romania	13	1	4209983	1994998	3989	903
Declic	Declic	686190454826244	Facebook	rm2	Last 2 months	RO	Romania	27	1	3906927	1640986	9343	2037
Politice.net	politice.net	2546711162025064	Facebook	rm2	Last 2 months	RO	Romania	12	1	3775993	1818002	3611	756
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	rm2	Last 2 months	RO	Romania	24	1	3220968	1459996	12244	2752
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm2	Last 2 months	RO	Romania	43	1	2767520	1292220	6046	1607
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	rm2	Last 2 months	RO	Romania	13	1	2650970	1129993	3169	630
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	rm2	Last 2 months	RO	Romania	20	1	2585971	1215995	2475	525
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	rm2	Last 2 months	RO	Romania	15	1	2107366	895550	2418	401
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	rm2	Last 2 months	RO	Romania	8	1	1814904	805962	670	126
Kialo		729627343834501	Facebook	rm2	Last 2 months	RO	Romania	222	1	1761634	695203	8462	1721
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	rm2	Last 2 months	RO	Romania	18	1	1701974	789996	5606	1743
Video News		329122497569429	Facebook	rm2	Last 2 months	RO	Romania	4	1	1699994	699999	1679	525
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	rm2	Last 2 months	RO	Romania	29	1	1663632	560409	4717	944
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	rm2	Last 2 months	RO	Romania	27	1	1485973	486000	2851	861
