advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd3	Last 3 days	RO	Romania	118	1	11737053	5053040	20049	4566
România în primul rând	Future Innovation	770704223323599	Facebook	rd3	Last 3 days	RO	Romania	35	1	5498083	2421716	5016	1331
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd3	Last 3 days	RO	Romania	31	1	2267993	998102	4022	1026
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd3	Last 3 days	RO	Romania	21	1	2039738	916538	7107	1774
Declic	Declic	686190454826244	Facebook	rd3	Last 3 days	RO	Romania	20	1	1752598	691646	5540	1129
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd3	Last 3 days	RO	Romania	16	1	1499157	676499	2130	566
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	rd3	Last 3 days	RO	Romania	13	1	960289	435000	3103	1076
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rd3	Last 3 days	RO	Romania	5	1	873329	394666	2727	592
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	rd3	Last 3 days	RO	Romania	10	1	730993	332249	749	136
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	rd3	Last 3 days	RO	Romania	9	1	663692	310357	1759	410
European Greens		141366725876424	Facebook	rd3	Last 3 days	RO	Romania	4	1	540359	269587	741	269
RMDSZ	RMDSZ	102601499822802	Facebook	rd3	Last 3 days	RO	Romania	42	1	491882	161278	1029	110
Politice.net	politice.net	2546711162025064	Facebook	rd3	Last 3 days	RO	Romania	10	1	479299	237342	496	95
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rd3	Last 3 days	RO	Romania	4	1	472613	212974	307	75
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	rd3	Last 3 days	RO	Romania	21	1	467733	97250	947	194
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	rd3	Last 3 days	RO	Romania	69	1	429194	123300	813	53
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	rd3	Last 3 days	RO	Romania	12	1	401411	124946	808	196
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	rd3	Last 3 days	RO	Romania	15	1	375514	113761	772	201
Litere.net	litere.net	1504323906337545	Facebook	rd3	Last 3 days	RO	Romania	7	1	369635	178023	374	72
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	rd3	Last 3 days	RO	Romania	16	1	308387	117567	371	58
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	rd3	Last 3 days	RO	Romania	10	1	290717	88122	861	169
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	rd3	Last 3 days	RO	Romania	3	1	270713	122857	160	47
Partidul Mișcarea Populară Cluj-Napoca		2081882595470333	Facebook	rd3	Last 3 days	RO	Romania	5	1	259995	70000	1154	483
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	RO	Romania	12	1	251979	73729	553	21
Partidul Mișcarea Populară	Partidul Mișcarea Populară	581911828514783	Facebook	rd3	Last 3 days	RO	Romania	8	1	241959	107857	409	102
