advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	EL	Greece	68	1	11421256	4834662	28213	5696
European Parliament		178362315106	Facebook	EL	Greece	45	1	11069684	5137194	41008	9585
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	EL	Greece	170	1	8292240	3006347	34013	4397
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	EL	Greece	128	1	6681574	2477588	33453	5197
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	EL	Greece	98	1	5514609	1991929	20200	2400
Kialo		729627343834501	Facebook	EL	Greece	352	1	5363284	2201523	25954	6060
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	EL	Greece	137	1	4518905	1298170	14355	199
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	EL	Greece	22	1	4176519	1860444	7471	1598
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	EL	Greece	10	1	3548514	1559324	13185	2599
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	EL	Greece	279	1	3405467	994164	28377	199
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	EL	Greece	80	1	3180911	689946	7908	0
Ioannis Vardakastanis		195643347979465	Facebook	EL	Greece	87	1	2579395	1002779	11346	699
Nikos Papandreou		2245032148843299	Facebook	EL	Greece	101	1	2554328	685597	11187	299
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	EL	Greece	61	1	2317907	645993	6838	200
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	EL	Greece	19	1	2108497	931959	3058	298
Κατερινα Μαρκου		832766380123763	Facebook	EL	Greece	16	1	2007985	762137	2753	299
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	EL	Greece	25	1	1780455	718788	6073	899
Vouliwatch		627330267312880	Facebook	EL	Greece	8	1	1674005	670609	3889	1599
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	EL	Greece	36	1	1621216	521392	3558	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	EL	Greece	32	1	1450040	680455	3297	948
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	EL	Greece	46	1	1410915	447674	4951	99
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	EL	Greece	37	1	1405586	424600	4059	99
Άννα Μισέλ Ασημακοπούλου		1394997234118853	Facebook	EL	Greece	5	1	1299095	519635	1693	299
Eva Kaili	Eva Kaili	13721812367	Facebook	EL	Greece	13	1	1269886	506589	6978	1199
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	EL	Greece	46	1	1258647	294908	4553	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	EL	Greece	11	1	1099622	379853	2788	699
Νίκος Ανδρουλάκης		216089191899991	Facebook	EL	Greece	16	1	1065223	425708	3182	399
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	EL	Greece	12	1	1010280	361786	1986	199
Παπαστράτος		1925659984382187	Facebook	EL	Greece	1	1	999511	499756	998	499
Μαρία Σπυράκη		657782574275153	Facebook	EL	Greece	29	1	991193	337709	2870	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	EL	Greece	63	1	927288	230823	6069	0
Παύλος Ελευθεριάδης		768996799785550	Facebook	EL	Greece	20	1	924253	280846	1992	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	EL	Greece	10	1	918910	319510	2183	299
Μιχαλίτσης Κωνσταντίνος		760837734005868	Facebook	EL	Greece	14	1	899246	371693	1384	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	EL	Greece	54	1	846633	367958	4455	1005
INBOX		369693523475596	Facebook	EL	Greece	5	1	804484	320795	894	99
Alex and the jewel		1703830116536718	Facebook	EL	Greece	15	1	796363	320753	2283	199
Βασίλης Σωτηρόπουλος	Vasileios Sotiropoulos	428087111291406	Facebook	EL	Greece	33	1	795524	188898	3265	0
Greens/EFA in the European Parliament		150527751674751	Facebook	EL	Greece	26	1	785190	349767	782	149
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	EL	Greece	39	1	780961	197000	4261	100
Γιώργος Λογιάδης - George Logiadis		630354077426821	Facebook	EL	Greece	5	1	714436	302778	494	0
Theodore Douloumpekis		310648756200075	Facebook	EL	Greece	35	1	704561	226880	4259	199
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	EL	Greece	29	1	671971	185000	2871	0
Μίνα Καούνη & Συνεργάτες		674103179323981	Facebook	EL	Greece	7	1	659545	284805	692	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	EL	Greece	5	1	614614	225847	1394	499
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής		650014548746122	Facebook	EL	Greece	12	1	609990	184763	1975	199
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	EL	Greece	7	1	609796	271911	692	0
Harris Mamoulakis	Χάρης Μαμουλάκης	1561616060574694	Facebook	EL	Greece	14	1	571814	203965	1385	0
Xiliades Fwnes		1464198440351377	Facebook	EL	Greece	2	1	549648	209868	597	99
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	EL	Greece	2	1	549623	209854	197	0
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	EL	Greece	25	1	514227	120838	2463	0
Άρης Βρούστης		467783713352058	Facebook	EL	Greece	2	1	504998	201000	598	100
EPP - European People's Party		48034275355	Facebook	EL	Greece	5	1	465390	221613	582	241
Βασίλης Μιχαλολιάκος		272375755124	Facebook	EL	Greece	19	1	460592	97914	1879	0
راهنمای پناهندگان Refugee.Info دليل اللاجئ		950581228335358	Facebook	EL	Greece	9	1	459840	124957	1148	88
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	EL	Greece	93	1	427176	95406	9175	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	EL	Greece	13	1	421734	113951	1285	0
Θόδωρος Μεχλιζόγλου - Υποψήφιος Ευρωβουλευτής		2003326776616516	Facebook	EL	Greece	38	1	411499	114504	3743	0
