country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AT	Austria	d132	2019-05-12	4303	199	6154578	1894975	72270	6109
AT	Austria	d131	2019-05-11	4395	211	6821652	2109312	77108	6602
AT	Austria	d130	2019-05-10	4350	211	6702011	2105440	73446	6911
AT	Austria	d129	2019-05-09	4271	210	6694164	2122985	70528	6700
AT	Austria	d128	2019-05-08	4074	197	6249404	1942299	67548	6503
AT	Austria	d127	2019-05-07	3500	186	5976088	1941617	60428	7604
AT	Austria	d126	2019-05-06	3245	178	4683872	1579494	48154	5987
AT	Austria	d125	2019-05-05	3073	188	4736181	1745603	42630	6333
AT	Austria	d124	2019-05-04	3140	189	5008595	1777582	48931	8107
AT	Austria	d123	2019-05-03	3161	195	4179916	1462398	39820	6531
AT	Austria	d122	2019-05-02	3160	197	4563365	1584378	40766	6289
AT	Austria	d121	2019-05-01	3059	192	6509234	2357994	65996	11735
AT	Austria	d120	2019-04-30	3587	227	5173129	1711354	54221	7628
AT	Austria	d119	2019-04-29	2907	221	5711269	2129135	45505	7988
AT	Austria	d118	2019-04-28	2783	208	3713037	1287909	34602	5173
AT	Austria	d117	2019-04-27	2755	223	3580623	1280844	33203	5248
AT	Austria	d116	2019-04-26	2824	225	3941104	1467100	35649	6089
AT	Austria	d115	2019-04-25	2531	228	3589509	1348909	33108	5262
AT	Austria	d114	2019-04-24	2457	214	2884006	958174	28007	3539
AT	Austria	d113	2019-04-23	2052	212	2428145	829830	22532	4319
AT	Austria	d112	2019-04-22	1785	219	1627175	550147	13372	1613
AT	Austria	d111	2019-04-21	1796	227	1614839	571565	13114	1613
AT	Austria	d110	2019-04-20	1791	236	1563081	513788	13041	1506
AT	Austria	d109	2019-04-19	1823	249	2441125	849354	18307	3045
AT	Austria	d108	2019-04-18	1576	256	1686619	565408	12708	2106
AT	Austria	d107	2019-04-17	1434	265	1278491	465856	10190	1463
AT	Austria	d106	2019-04-16	1322	278	1182214	396819	9478	1239
AT	Austria	d105	2019-04-15	1417	292	1348080	447965	10566	1291
AT	Austria	d104	2019-04-14	1376	306	1420300	518796	10534	1790
AT	Austria	d103	2019-04-13	1370	313	1427892	484428	10886	1602
