country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AT	Austria	d132	2019-05-12	4303	199	6154578	1894975	72270	6109
AT	Austria	d131	2019-05-11	4395	211	6821652	2109312	77108	6602
AT	Austria	d130	2019-05-10	4350	211	6702011	2105440	73446	6911
AT	Austria	d129	2019-05-09	4271	210	6694164	2122985	70528	6700
AT	Austria	d128	2019-05-08	4074	197	6249404	1942299	67548	6503
AT	Austria	d127	2019-05-07	3500	186	5976088	1941617	60428	7604
AT	Austria	d126	2019-05-06	3245	178	4683872	1579494	48154	5987
AT	Austria	d125	2019-05-05	3073	188	4736181	1745603	42630	6333
AT	Austria	d124	2019-05-04	3140	189	5008595	1777582	48931	8107
AT	Austria	d123	2019-05-03	3161	195	4179916	1462398	39820	6531
