day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d130	2019-05-10	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	535	1	1338031	440544	11543	1572
d130	2019-05-10	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	56	1	556596	189549	4657	826
d130	2019-05-10	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1147	1	539180	123369	11021	295
d130	2019-05-10	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	45	1	497363	155840	4367	806
d130	2019-05-10	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	50	1	463421	162714	2264	357
d130	2019-05-10	AT	Austria	Harald Vilimsky		547597092025909	Facebook	7	1	350497	165000	2881	816
d130	2019-05-10	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	8	1	348326	112666	2059	333
d130	2019-05-10	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	519	1	201785	51796	3266	33
d130	2019-05-10	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	111	1	197227	67127	3113	83
d130	2019-05-10	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	20	1	169903	45558	1357	245
d130	2019-05-10	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	337	1	150527	21466	7307	33
d130	2019-05-10	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	34	1	144773	60088	538	197
d130	2019-05-10	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	6	1	97497	20500	264	0
d130	2019-05-10	AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	19	1	95331	40866	424	103
d130	2019-05-10	AT	Austria	European Greens	European Greens	141366725876424	Facebook	7	1	89766	37754	1069	215
d130	2019-05-10	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	10	1	60127	15555	425	93
d130	2019-05-10	AT	Austria	1Europa	Peter Glawischnig	320389701908367	Facebook	9	1	56737	11897	215	7
d130	2019-05-10	AT	Austria	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	174	1	56213	8948	1680	0
d130	2019-05-10	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	6	1	54641	11678	385	64
d130	2019-05-10	AT	Austria	Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	21	1	51327	16999	536	0
d130	2019-05-10	AT	Austria	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	2	1	50998	10200	118	0
d130	2019-05-10	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	1	1	49999	25000	249	50
d130	2019-05-10	AT	Austria	Wochenblick	Wochenblick	991628130904203	Facebook	3	1	47082	19416	482	191
d130	2019-05-10	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	46	1	46737	12852	827	22
d130	2019-05-10	AT	Austria	Sarah Wiener	Die Grünen	970529566390833	Facebook	4	1	44430	15340	123	9
d130	2019-05-10	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	9	1	41783	15107	536	148
d130	2019-05-10	AT	Austria	GPA-djp	GPA-djp	214499840736	Facebook	16	1	37918	10491	241	0
d130	2019-05-10	AT	Austria	Evelyn Regner	SPÖ	291746820967544	Facebook	5	1	37498	10500	198	0
d130	2019-05-10	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	28	1	35920	8329	200	0
d130	2019-05-10	AT	Austria	Christian Zoll		601419393620184	Facebook	2	1	34999	17000	66	0
d130	2019-05-10	AT	Austria	NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	3	1	34998	10000	148	0
d130	2019-05-10	AT	Austria	Vorarlberger Freiheitliche - FPÖ	Vorarlberger Freiheitliche - FPÖ	447943165277297	Facebook	3	1	34757	6951	363	66
d130	2019-05-10	AT	Austria	Maximilian Krauss		590930261019192	Facebook	8	1	30081	6249	148	0
d130	2019-05-10	AT	Austria	Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	84	1	29312	7179	772	0
d130	2019-05-10	AT	Austria	Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	6	1	27379	7476	215	27
d130	2019-05-10	AT	Austria	Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	2	1	26666	8333	216	43
d130	2019-05-10	AT	Austria	Hermann Schützenhöfer	Steirische Volkspartei	141720165842248	Facebook	5	1	26665	7333	165	0
d130	2019-05-10	AT	Austria	Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	3	1	25999	5200	169	25
d130	2019-05-10	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	6	1	23999	10800	179	72
d130	2019-05-10	AT	Austria	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	143	1	23283	3940	832	0
d130	2019-05-10	AT	Austria	Michael Raml	FPÖ Linz	1499759610320321	Facebook	16	1	23267	4796	132	5
d130	2019-05-10	AT	Austria	FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	7	1	22581	6916	481	75
d130	2019-05-10	AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	11	1	20518	6865	181	27
d130	2019-05-10	AT	Austria	Keinen Millimeter	Michael Dorner	356665748284436	Facebook	3	1	17666	3533	52	0
d130	2019-05-10	AT	Austria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	2	1	16690	3338	33	0
d130	2019-05-10	AT	Austria	Die Grünen Oberösterreich	Die Grünen Oberösterreich	84955135551	Facebook	7	1	15678	7364	185	0
d130	2019-05-10	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	2	1	15613	3122	30	0
d130	2019-05-10	AT	Austria	Sozialistische Jugend Steiermark	Sozialistische Jugend Steiermark	132022020234948	Facebook	3	1	15165	3033	77	0
d130	2019-05-10	AT	Austria	Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	55	1	11841	2538	418	0
d130	2019-05-10	AT	Austria	Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	7	1	11748	4449	163	0
d130	2019-05-10	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	3	1	11665	5833	115	0
d130	2019-05-10	AT	Austria	Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	9	1	11546	3806	68	8
d130	2019-05-10	AT	Austria	Sebastian Kurz	Volkspartei	105151752909840	Facebook	30	1	11228	2692	228	0
d130	2019-05-10	AT	Austria	FPÖ Tirol - die Tiroler Freiheitlichen	FPÖ Tirol - die Tiroler Freiheitlichen	197677003596231	Facebook	1	1	9999	2000	19	0
d130	2019-05-10	AT	Austria	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	68	1	9994	1615	517	0
d130	2019-05-10	AT	Austria	Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	2	1	9642	2678	38	0
d130	2019-05-10	AT	Austria	Johanna Mikl-Leitner	Volkspartei Niederösterreich	1265927890114720	Facebook	83	1	9224	923	632	0
d130	2019-05-10	AT	Austria	Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	2	1	9166	1833	99	16
d130	2019-05-10	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	2	1	9166	1833	33	0
d130	2019-05-10	AT	Austria	Wissensministerium	Wissensministerium	145146972927688	Facebook	56	1	8722	909	504	0
d130	2019-05-10	AT	Austria	Christoph Wiederkehr	NEOS Wien	1047221682152437	Facebook	2	1	8332	4166	82	0
d130	2019-05-10	AT	Austria	Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	9	1	8054	1509	88	0
d130	2019-05-10	AT	Austria	GRAS Linz - Grüne und Alternative Student_innen	GRAS Linz - Grüne und Alternative Student_innen	1738792296441731	Facebook	11	1	7980	1266	288	0
d130	2019-05-10	AT	Austria	Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	4	1	7652	2280	126	0
d130	2019-05-10	AT	Austria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	4	1	7601	3568	34	8
d130	2019-05-10	AT	Austria	Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	4	1	6998	2333	132	0
d130	2019-05-10	AT	Austria	Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	5	1	6915	1983	117	0
d130	2019-05-10	AT	Austria	Markus Hein	FPÖ Linz	624525897689879	Facebook	24	1	6638	2406	157	0
d130	2019-05-10	AT	Austria	Die Innsbrucker Grünen		185943534768550	Facebook	5	1	6582	1316	130	0
d130	2019-05-10	AT	Austria	FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	12	1	6099	910	239	0
d130	2019-05-10	AT	Austria	Erinnern&handeln	erinnern&handeln	299280120995994	Facebook	1	1	5555	1111	55	11
d130	2019-05-10	AT	Austria	NEOS Wien	NEOS Wien	580791221952500	Facebook	4	1	5296	1273	97	0
d130	2019-05-10	AT	Austria	KWG - Regionaler Ökostrom aus Österreich	KWG - Regionaler Ökostrom aus Österreich	227778041054784	Facebook	1	1	4999	2500	49	0
d130	2019-05-10	AT	Austria	Meine Abgeordneten		467206919970332	Facebook	4	1	4998	1749	74	0
d130	2019-05-10	AT	Austria	SPÖ Wien	SPÖ Wien	88108406133	Facebook	4	1	4998	1000	98	0
d130	2019-05-10	AT	Austria	Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	2	1	4957	991	49	9
d130	2019-05-10	AT	Austria	Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	6	1	4864	1125	172	0
d130	2019-05-10	AT	Austria	Daniela Holzinger-Vogtenhuber	NR KLUB JETZT	510291985696801	Facebook	2	1	4285	1071	14	0
