advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	100_1k	100 - 1k	NL	Netherlands	18	1	2399896	1059971	12481	4599
Volt Nederland	Volt Nederland	146644665960101	Facebook	100_1k	100 - 1k	NL	Netherlands	14	1	2099986	830000	8486	2600
D66	D66	52985377549	Facebook	100_1k	100 - 1k	NL	Netherlands	16	1	1649984	720000	8484	2000
GroenLinks	GroenLinks	175740570505	Facebook	100_1k	100 - 1k	NL	Netherlands	12	1	1259988	585000	8488	3200
VVD	VVD	121264564551002	Facebook	100_1k	100 - 1k	NL	Netherlands	9	1	1199991	540000	4991	1300
CDA	CDA	320374518118	Facebook	100_1k	100 - 1k	NL	Netherlands	6	1	1099993	469999	4494	1800
ChristenUnie	ChristenUnie	211661062254003	Facebook	100_1k	100 - 1k	NL	Netherlands	11	1	1009989	505000	5489	1100
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	100_1k	100 - 1k	NL	Netherlands	10	1	948890	399550	6981	2596
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	NL	Netherlands	5	1	804994	350999	3494	1299
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	100_1k	100 - 1k	NL	Netherlands	3	1	749994	309998	1996	699
Esther de Lange	Esther de Lange	206205079489175	Facebook	100_1k	100 - 1k	NL	Netherlands	4	1	699995	349999	1995	399
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	100_1k	100 - 1k	NL	Netherlands	3	1	649997	260000	1997	700
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	100_1k	100 - 1k	NL	Netherlands	4	1	599996	300000	3496	1600
Henk Jan Ormel	CDA	823537391322678	Facebook	100_1k	100 - 1k	NL	Netherlands	1	1	499999	199999	999	500
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	100_1k	100 - 1k	NL	Netherlands	3	1	499997	250000	1497	300
Paul Tang	PvdA	208020512703248	Facebook	100_1k	100 - 1k	NL	Netherlands	3	1	349997	160000	1497	300
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	100_1k	100 - 1k	NL	Netherlands	6	1	349994	100000	3494	1000
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	100_1k	100 - 1k	NL	Netherlands	4	1	334770	137386	2670	1036
College voor de Rechten van de Mens	College voor de Rechten van de Mens	176804439190262	Facebook	100_1k	100 - 1k	NL	Netherlands	2	1	249998	110000	1498	600
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	NL	Netherlands	7	1	243421	106712	1346	269
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	NL	Netherlands	17	1	198538	91109	203	71
SP	SP	128393027527	Facebook	100_1k	100 - 1k	NL	Netherlands	3	1	159997	65000	1997	700
Malik Azmani	Malik Azmani	1734459723547461	Facebook	100_1k	100 - 1k	NL	Netherlands	2	1	149994	59999	997	199
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	NL	Netherlands	9	1	141933	49391	652	174
Jesse Klaver	GroenLinks	687496011309020	Facebook	100_1k	100 - 1k	NL	Netherlands	1	1	99999	49999	499	100
