age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	DE	Germany	1969	335	2829052	840346	38353	2731
18_24	18-24	DE	Germany	32929	843	73695990	22355812	1150205	66020
25_34	25-34	DE	Germany	33268	855	79259402	24039435	1243318	73078
35_44	35-44	DE	Germany	32225	840	48016477	14533033	757991	44916
45_54	45-54	DE	Germany	31804	802	38410769	11356156	639305	38630
55_64	55-64	DE	Germany	30550	765	21712858	6294516	378067	23544
65_	65+	DE	Germany	28964	727	10428593	2994161	186529	11972
