recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	HU	Hungary	614	156	8154316	3190116	16351	5828
rd2	Last 2 days	2019-05-11	2019-05-12	HU	Hungary	702	168	16108075	6424091	33256	11996
rd3	Last 3 days	2019-05-10	2019-05-12	HU	Hungary	788	193	23953948	9635171	50411	18246
rd4	Last 4 days	2019-05-09	2019-05-12	HU	Hungary	954	249	31623596	12716556	67033	24378
rd5	Last 5 days	2019-05-08	2019-05-12	HU	Hungary	1058	290	38500202	15510605	81345	29815
rd6	Last 6 days	2019-05-07	2019-05-12	HU	Hungary	1232	416	45905943	18560215	99146	37146
rw1	Last week	2019-05-06	2019-05-12	HU	Hungary	1320	462	53437875	21695215	118239	45245
rw2	Last 2 weeks	2019-04-29	2019-05-12	HU	Hungary	2079	640	89038672	36865552	200160	79228
rw3	Last 3 weeks	2019-04-22	2019-05-12	HU	Hungary	2588	786	110374608	45215383	243610	93432
rw4	Last 4 weeks	2019-04-15	2019-05-12	HU	Hungary	3017	897	126589311	51908660	278023	104947
rm1	Last month	2019-04-13	2019-05-12	HU	Hungary	3116	931	131193337	53869809	286348	107505
rm2	Last 2 months	2019-03-14	2019-05-12	HU	Hungary	4426	1333	159692828	65638649	363748	127923
rm3	Last 3 months	2019-02-12	2019-05-12	HU	Hungary	4795	1416	165599981	67801387	381482	131040
rm6	Last 6 months	2019-01-01	2019-05-12	HU	Hungary	4976	1452	168795157	69168317	388197	132680
