week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	FI	Finland	491	97	1630206	506446	25338	1794
w018	Week 18	2019-04-29	2019-05-05	FI	Finland	737	147	8073705	3220261	81235	21388
w017	Week 17	2019-04-22	2019-04-28	FI	Finland	479	129	2384585	910797	25366	5971
w016	Week 16	2019-04-15	2019-04-21	FI	Finland	520	177	1450650	454898	18152	2738
w015	Week 15	2019-04-08	2019-04-14	FI	Finland	1569	482	15353188	5058777	144856	22711
w014	Week 14	2019-04-01	2019-04-07	FI	Finland	1209	446	9568607	3298593	86230	13873
w013	Week 13	2019-03-25	2019-03-31	FI	Finland	793	322	6206779	2372974	61535	10546
w012	Week 12	2019-03-18	2019-03-24	FI	Finland	661	278	4021821	1504482	38111	5185
w011	Week 11	2019-03-11	2019-03-17	FI	Finland	373	179	1599212	533704	17073	1884
w010	Week 10	2019-03-04	2019-03-10	FI	Finland	356	152	1046252	298659	12919	716
w009	Week 9	2019-02-25	2019-03-03	FI	Finland	141	71	739337	288219	4836	890
w008	Week 8	2019-02-18	2019-02-24	FI	Finland	142	60	378457	113440	4665	423
w007	Week 7	2019-02-11	2019-02-17	FI	Finland	95	52	240706	67879	3008	146
w006	Week 6	2019-02-04	2019-02-10	FI	Finland	101	51	502434	208847	4160	330
w005	Week 5	2019-01-28	2019-02-03	FI	Finland	118	43	452705	191901	3400	347
w004	Week 4	2019-01-21	2019-01-27	FI	Finland	79	35	141660	30456	2468	177
w003	Week 3	2019-01-14	2019-01-20	FI	Finland	76	37	192922	61989	2243	199
w002	Week 2	2019-01-07	2019-01-13	FI	Finland	64	32	205861	55885	2219	216
w001	Week 1	2019-01-01	2019-01-06	FI	Finland	54	27	193738	43617	2214	237
