advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FDP	FDP	21289227249	Facebook	rd2	Last 2 days	DE	Germany	1680	1	7030293	2050551	80699	2916
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd2	Last 2 days	DE	Germany	742	1	5431062	1576465	64731	4455
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd2	Last 2 days	DE	Germany	7	1	1986360	798182	5677	2240
DIE LINKE	DIE LINKE	47694585682	Facebook	rd2	Last 2 days	DE	Germany	214	1	1715701	560018	10416	497
Greenpeace Deutschland		22541752487	Facebook	rd2	Last 2 days	DE	Germany	214	1	1185709	373857	8454	1138
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rd2	Last 2 days	DE	Germany	145	1	1183225	405683	7706	949
Campact e.V.	Campact e.V.	82734241364	Facebook	rd2	Last 2 days	DE	Germany	32	1	1043057	426762	5408	1153
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	rd2	Last 2 days	DE	Germany	1	1	999999	500000	4999	1000
European Greens		141366725876424	Facebook	rd2	Last 2 days	DE	Germany	15	1	881697	428575	4788	1106
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	rd2	Last 2 days	DE	Germany	797	1	880172	152289	43616	0
IG Metall	IG Metall	249296718436	Facebook	rd2	Last 2 days	DE	Germany	8	1	750889	352946	3526	684
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	rd2	Last 2 days	DE	Germany	3	1	599998	266666	1998	1000
Kialo		729627343834501	Facebook	rd2	Last 2 days	DE	Germany	33	1	564969	157999	5619	649
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rd2	Last 2 days	DE	Germany	19	1	428044	170849	1437	215
AfD	AfD	540404695989874	Facebook	rd2	Last 2 days	DE	Germany	15	1	345469	132523	2426	592
SPD	SPD	47930567748	Facebook	rd2	Last 2 days	DE	Germany	26	1	331298	92305	2507	316
ver.di	la red	252085013582	Facebook	rd2	Last 2 days	DE	Germany	47	1	317468	90499	4735	599
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	rd2	Last 2 days	DE	Germany	19	1	274821	63833	2521	333
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	rd2	Last 2 days	DE	Germany	76	1	250923	41999	10823	1099
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	rd2	Last 2 days	DE	Germany	25	1	235324	77249	1382	209
UNO-Flüchtlingshilfe		236934790401	Facebook	rd2	Last 2 days	DE	Germany	49	1	229155	48571	3209	65
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	rd2	Last 2 days	DE	Germany	59	1	200836	45760	2505	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	rd2	Last 2 days	DE	Germany	19	1	195838	54536	724	12
Piratenpartei	Piratenpartei	149871337782	Facebook	rd2	Last 2 days	DE	Germany	8	1	164334	55896	1688	317
BIG Partei Deutschland	BIG Partei Deutschland	353378298097249	Facebook	rd2	Last 2 days	DE	Germany	69	1	158341	27688	3303	0
