advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	0_50	0 - 50	PL	Poland	20	1	137867	55192	418	10
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	0_50	0 - 50	PL	Poland	5	1	114995	23000	115	0
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	0_50	0 - 50	PL	Poland	3	1	105441	21088	58	2
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	0_50	0 - 50	PL	Poland	9	1	84415	19810	165	10
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	0_50	0 - 50	PL	Poland	5	1	79990	21997	115	0
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	0_50	0 - 50	PL	Poland	13	1	74766	26355	257	10
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	0_50	0 - 50	PL	Poland	5	1	71994	20000	115	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	0_50	0 - 50	PL	Poland	10	1	70989	12999	230	0
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	0_50	0 - 50	PL	Poland	6	1	66994	13000	138	0
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	0_50	0 - 50	PL	Poland	12	1	65799	16223	172	25
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	0_50	0 - 50	PL	Poland	11	1	60293	15060	242	2
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	0_50	0 - 50	PL	Poland	11	1	57968	17721	222	7
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	0_50	0 - 50	PL	Poland	4	1	56996	11000	92	0
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	0_50	0 - 50	PL	Poland	2	1	55442	11088	35	2
Joanna Sekuła - Kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	797920373599555	Facebook	0_50	0 - 50	PL	Poland	2	1	54998	11000	46	0
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	0_50	0 - 50	PL	Poland	2	1	54933	10987	46	0
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	0_50	0 - 50	PL	Poland	1	1	49915	9983	22	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	0_50	0 - 50	PL	Poland	15	1	48849	8898	293	12
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	0_50	0 - 50	PL	Poland	5	1	36326	13265	83	7
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	0_50	0 - 50	PL	Poland	8	1	33881	9177	163	5
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	0_50	0 - 50	PL	Poland	3	1	32663	16331	37	7
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	0_50	0 - 50	PL	Poland	7	1	32082	9544	150	2
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	0_50	0 - 50	PL	Poland	7	1	31882	6177	140	5
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	0_50	0 - 50	PL	Poland	6	1	27418	5810	96	10
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	0_50	0 - 50	PL	Poland	4	1	26330	8266	60	7
Sabina Obwiosło-Budzyń	KW Wiosna Roberta Biedronia 	371048117077022	Facebook	0_50	0 - 50	PL	Poland	4	1	25996	11000	92	0
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	0_50	0 - 50	PL	Poland	6	1	23083	7544	127	2
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	0_50	0 - 50	PL	Poland	5	1	21995	7000	115	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	0_50	0 - 50	PL	Poland	6	1	21994	3999	138	0
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	0_50	0 - 50	PL	Poland	16	1	19984	1000	368	0
Monika Falej	KW Wiosna Roberta Biedronia	380133332829228	Facebook	0_50	0 - 50	PL	Poland	3	1	19904	6969	68	0
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	0_50	0 - 50	PL	Poland	3	1	16086	6544	58	2
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	0_50	0 - 50	PL	Poland	3	1	15997	6000	69	0
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	0_50	0 - 50	PL	Poland	2	1	15416	6078	35	2
Adam Bielan	Adam Bielan	228951150597089	Facebook	0_50	0 - 50	PL	Poland	2	1	15367	6050	35	2
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	0_50	0 - 50	PL	Poland	2	1	14998	6000	46	0
Jolanta Hibner - polityk	Grzegorz Mrózek	2912819075610107	Facebook	0_50	0 - 50	PL	Poland	2	1	14998	6000	46	0
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	0_50	0 - 50	PL	Poland	2	1	14998	5999	46	0
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	0_50	0 - 50	PL	Poland	2	1	14997	5999	46	0
Witold Pahl	Sikker sp. z o.o.	1643994439224385	Facebook	0_50	0 - 50	PL	Poland	3	1	14919	2984	68	0
Marcin Gołaszewski	Marcin Łukasz Gołaszewski 	1500359650261089	Facebook	0_50	0 - 50	PL	Poland	6	1	13993	2000	138	0
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	0_50	0 - 50	PL	Poland	4	1	13064	3266	50	10
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	0_50	0 - 50	PL	Poland	4	1	12524	2632	71	5
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	0_50	0 - 50	PL	Poland	4	1	12151	3083	71	5
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	0_50	0 - 50	PL	Poland	4	1	12047	2538	81	2
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	0_50	0 - 50	PL	Poland	3	1	11965	2719	37	7
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	0_50	0 - 50	PL	Poland	2	1	11869	5436	35	2
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	0_50	0 - 50	PL	Poland	7	1	11527	1633	140	5
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	0_50	0 - 50	PL	Poland	2	1	10887	2177	25	5
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	0_50	0 - 50	PL	Poland	2	1	10442	2088	35	2
Krystiana Drozd do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni	331612664063134	Facebook	0_50	0 - 50	PL	Poland	1	1	9999	5000	23	0
Marek Belka	Marek Marian Belka	254834855469973	Facebook	0_50	0 - 50	PL	Poland	1	1	9999	5000	23	0
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	0_50	0 - 50	PL	Poland	1	1	9999	5000	23	0
Maciej Jarosz	KW Wiosna Roberta Biedronia	2259859161005527	Facebook	0_50	0 - 50	PL	Poland	2	1	9997	2000	46	0
Krzysztof Brejza	KKW Koalicja Europejska PO PSL SLD .N Zieloni	120766181437537	Facebook	0_50	0 - 50	PL	Poland	2	1	9997	1999	46	0
Anita Sowińska	KW Wiosna Roberta Biedronia	2154797738169705	Facebook	0_50	0 - 50	PL	Poland	1	1	9902	4951	22	0
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	0_50	0 - 50	PL	Poland	1	1	9694	4847	22	0
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	0_50	0 - 50	PL	Poland	5	1	9174	2088	94	5
