advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	50_100	50 - 100	PL	Poland	10	1	274258	69813	578	116
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	50_100	50 - 100	PL	Poland	3	1	149782	74891	173	34
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	50_100	50 - 100	PL	Poland	5	1	104825	22463	289	58
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	50_100	50 - 100	PL	Poland	4	1	99853	19971	231	46
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	50_100	50 - 100	PL	Poland	4	1	79882	17474	231	46
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	50_100	50 - 100	PL	Poland	4	1	79882	17474	231	46
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	50_100	50 - 100	PL	Poland	3	1	74890	14978	173	34
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	50_100	50 - 100	PL	Poland	3	1	74874	14975	173	34
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	50_100	50 - 100	PL	Poland	4	1	59911	14978	231	46
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	50_100	50 - 100	PL	Poland	4	1	59849	14965	231	46
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	50_100	50 - 100	PL	Poland	3	1	54919	12481	173	34
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	50_100	50 - 100	PL	Poland	3	1	54871	12470	173	34
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	50_100	50 - 100	PL	Poland	2	1	49926	9985	115	23
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	50_100	50 - 100	PL	Poland	2	1	49926	9985	115	23
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	50_100	50 - 100	PL	Poland	2	1	49926	9985	115	23
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	50_100	50 - 100	PL	Poland	1	1	49857	24929	57	11
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	50_100	50 - 100	PL	Poland	2	1	29955	7489	115	23
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	50_100	50 - 100	PL	Poland	2	1	29955	7489	115	23
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	50_100	50 - 100	PL	Poland	2	1	29955	7489	115	23
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	50_100	50 - 100	PL	Poland	2	1	29955	7489	115	23
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	50_100	50 - 100	PL	Poland	1	1	24963	4992	57	11
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	50_100	50 - 100	PL	Poland	1	1	24963	4992	57	11
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	50_100	50 - 100	PL	Poland	1	1	24963	4992	57	11
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	50_100	50 - 100	PL	Poland	1	1	24963	4992	57	11
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	50_100	50 - 100	PL	Poland	1	1	24963	4992	57	11
