week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	IE	Ireland	707	172	12553724	4266441	77902	10646
w019	Week 19	2019-05-06	2019-05-12	IE	Ireland	800	184	11288305	3936074	69072	11098
w018	Week 18	2019-04-29	2019-05-05	IE	Ireland	809	211	9493181	3510583	63386	9341
w017	Week 17	2019-04-22	2019-04-28	IE	Ireland	759	216	6315912	2440262	32438	4305
w016	Week 16	2019-04-15	2019-04-21	IE	Ireland	738	237	4520093	1836961	24088	3625
w015	Week 15	2019-04-08	2019-04-14	IE	Ireland	953	357	3849229	1539304	23891	3951
w014	Week 14	2019-04-01	2019-04-07	IE	Ireland	780	336	2506238	952699	21054	3215
w013	Week 13	2019-03-25	2019-03-31	IE	Ireland	682	304	2825130	888285	18251	2034
w012	Week 12	2019-03-18	2019-03-24	IE	Ireland	691	262	2501219	832047	20898	2085
w011	Week 11	2019-03-11	2019-03-17	IE	Ireland	342	170	1424289	552962	10820	1645
w010	Week 10	2019-03-04	2019-03-10	IE	Ireland	334	151	1145326	440334	7154	986
w009	Week 9	2019-02-25	2019-03-03	IE	Ireland	194	102	396692	101968	3041	151
w008	Week 8	2019-02-18	2019-02-24	IE	Ireland	150	70	232281	76075	1918	94
w007	Week 7	2019-02-11	2019-02-17	IE	Ireland	111	60	160214	45827	1934	201
w006	Week 6	2019-02-04	2019-02-10	IE	Ireland	108	56	211757	82389	2385	182
w005	Week 5	2019-01-28	2019-02-03	IE	Ireland	123	50	105259	28214	1069	37
w004	Week 4	2019-01-21	2019-01-27	IE	Ireland	95	39	43030	9769	941	21
w003	Week 3	2019-01-14	2019-01-20	IE	Ireland	107	44	146082	40160	1109	49
w002	Week 2	2019-01-07	2019-01-13	IE	Ireland	71	38	86176	23592	523	22
w001	Week 1	2019-01-01	2019-01-06	IE	Ireland	51	24	41428	17975	354	40
