advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
38 Degrees	38 Degrees	200006375787	Facebook	w016	Week 16	58	1	893107	333685	5440	649
UNICEF France		173159234432	Facebook	w016	Week 16	38	1	890364	350019	4837	1151
Conservatives	The Conservative Party	8807334278	Facebook	w016	Week 16	118	1	881139	290700	11848	1607
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w016	Week 16	12	1	867290	354080	982	208
Claudia Gamon	NEOS	447992848717452	Facebook	w016	Week 16	23	1	861977	274000	5877	900
GroenLinks	GroenLinks	175740570505	Facebook	w016	Week 16	4	1	849996	359999	2496	800
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	w016	Week 16	22	1	840889	207454	3189	299
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	w016	Week 16	135	1	833774	209276	8949	342
Europäisches Parlament Österreich		124468054313069	Facebook	w016	Week 16	34	1	826993	339186	2974	1073
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	w016	Week 16	29	1	822997	364859	1100	243
Greens/EFA in the European Parliament		150527751674751	Facebook	w016	Week 16	27	1	807243	350047	1338	281
Groen	Groen	84920854319	Facebook	w016	Week 16	36	1	804469	271096	4384	698
John Crombez	sp.a	264131406977201	Facebook	w016	Week 16	22	1	801983	190000	7682	1500
Harald Vilimsky		547597092025909	Facebook	w016	Week 16	27	1	778028	295190	5291	1480
Òmnium International		2177632682563843	Facebook	w016	Week 16	41	1	746135	317269	5982	830
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	w016	Week 16	5	1	728997	333600	1017	270
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	w016	Week 16	10	1	724991	280000	1710	542
Smart Money		301938383792173	Facebook	w016	Week 16	5	1	699995	350000	15127	3560
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	w016	Week 16	17	1	684847	267208	8327	2494
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	w016	Week 16	14	1	652685	281486	1150	205
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	w016	Week 16	6	1	649994	310000	545	105
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	w016	Week 16	363	1	622290	181046	7223	160
Agence Isolation Pour Tous		568528630290119	Facebook	w016	Week 16	22	1	621305	253805	7576	1725
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	w016	Week 16	13	1	616107	253685	2985	745
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w016	Week 16	10	1	615209	243043	1257	489
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w016	Week 16	199	1	612480	119553	19671	164
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	w016	Week 16	102	1	603347	211632	2298	93
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	w016	Week 16	6	1	588983	222412	870	359
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w016	Week 16	40	1	587090	207740	4587	1001
Banco Mundial		152914224736727	Facebook	w016	Week 16	2	1	583331	250000	740	148
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	w016	Week 16	19	1	577833	177894	3185	514
Bas Eickhout	GroenLinks	208578955894331	Facebook	w016	Week 16	10	1	574990	211000	3890	1000
Cink, s.r.o.		AR361287976015101952	Google	w016	Week 16	11	1	564416	56250	178	12
Die Grünen	Die Grünen	21759893033	Facebook	w016	Week 16	15	1	561643	189811	4481	843
EU-kommissionen i Sverige		155824787799	Facebook	w016	Week 16	15	1	559407	269948	2453	553
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	w016	Week 16	4	1	558187	233275	4179	1116
Klang der Solidarität		385076005313967	Facebook	w016	Week 16	50	1	555092	220414	958	73
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w016	Week 16	19	1	549888	228805	869	56
Banque mondiale		155174084508744	Facebook	w016	Week 16	48	1	544554	206507	661	0
TheArticle	TheArticle	607840469632004	Facebook	w016	Week 16	6	1	544163	268333	3487	698
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w016	Week 16	8	1	537093	200173	709	248
FDP	FDP	21289227249	Facebook	w016	Week 16	109	1	516240	117169	9710	400
NPO Zapp		205247699486388	Facebook	w016	Week 16	6	1	515154	253968	589	175
Mon Homéo Mon Choix		1643185362449069	Facebook	w016	Week 16	28	1	512787	201004	4694	994
Manfred Weber	Manfred Weber	456082177763485	Facebook	w016	Week 16	6	1	504994	220999	2594	499
Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	w016	Week 16	1	1	499999	200000	104	21
Forza Italia		172265396249029	Facebook	w016	Week 16	1	1	499999	200000	4999	1000
Video News		329122497569429	Facebook	w016	Week 16	1	1	499999	200000	1050	210
European GNSS Agency		128217567344601	Facebook	w016	Week 16	1	1	499999	250000	2499	500
♤♧BOTCHY♧♤		353439831803607	Facebook	w016	Week 16	1	1	499999	200000	114	0
Европейски парламент в България		163350039852	Facebook	w016	Week 16	1	1	499998	199999	4999	999
The Sorgentian		999473843569108	Facebook	w016	Week 16	1	1	499998	199999	444	89
CGTN Français		169799706487474	Facebook	w016	Week 16	1	1	499998	199999	444	89
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	w016	Week 16	5	1	487496	212500	1023	362
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	w016	Week 16	156	1	485625	4999	26047	575
World Bank		153371894688575	Facebook	w016	Week 16	7	1	480496	210083	960	155
Europees Parlement Nederland		270788920480	Facebook	w016	Week 16	2	1	473213	189285	2445	660
Fianna Fáil		AR101183107301900288	Google	w016	Week 16	15	1	471720	46370	664	58
HC Strache	FPÖ	74865038590	Facebook	w016	Week 16	15	1	463725	197523	3379	1179
SPD Berlin		AR257142234632159232	Google	w016	Week 16	7	1	456217	45038	5326	150
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	w016	Week 16	4	1	449996	210000	3360	735
Holzkern		550085078491459	Facebook	w016	Week 16	5	1	449995	180000	3995	1700
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	w016	Week 16	34	1	443488	104283	1805	111
CD&V	CD&V	52997544531	Facebook	w016	Week 16	29	1	443072	149384	2375	184
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	w016	Week 16	7	1	426424	162428	4467	1254
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w016	Week 16	15	1	421714	196180	2148	398
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w016	Week 16	19	1	420874	139538	2736	700
Gambrinus		146991996743	Facebook	w016	Week 16	3	1	416666	183333	3332	666
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	w016	Week 16	8	1	414160	165833	1075	348
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	w016	Week 16	33	1	410600	32563	16006	398
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w016	Week 16	16	1	405166	156956	2231	442
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	w016	Week 16	3	1	404997	201000	634	312
The Good Lobby		1420129598280317	Facebook	w016	Week 16	7	1	403995	174228	494	0
Oxfam Novib		115289021825188	Facebook	w016	Week 16	18	1	403939	170273	5020	1416
Amnesty International Polska		57544755889	Facebook	w016	Week 16	57	1	403589	147449	1880	580
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	w016	Week 16	18	1	401676	154480	1473	0
Referendum Commission		580832208630212	Facebook	w016	Week 16	1	1	399999	200000	1999	400
Orelia Jewellery		404191947424	Facebook	w016	Week 16	1	1	399999	160000	91	0
Always France		183045748427091	Facebook	w016	Week 16	1	1	399999	200000	1999	400
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	w016	Week 16	2	1	399998	200000	209	42
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	w016	Week 16	2	1	399998	200000	998	200
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w016	Week 16	45	1	397315	105777	1762	18
Ana Oramas	Coalicion Canaria	1616759808576461	Facebook	w016	Week 16	17	1	392625	144133	1618	199
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	w016	Week 16	126	1	385344	83859	5112	284
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	w016	Week 16	7	1	376748	170470	781	345
Gestion et Action Libérale		AR201311233196949504	Google	w016	Week 16	176	1	374477	4444	20073	357
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w016	Week 16	14	1	371487	80100	1222	0
Plan International Sverige		382243262003	Facebook	w016	Week 16	158	1	368511	89679	2467	572
Johann Gudenus		104145976305577	Facebook	w016	Week 16	9	1	363032	176333	1188	192
Gaia		182073298490036	Facebook	w016	Week 16	5	1	361755	169354	3256	1306
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w016	Week 16	43	1	358442	143663	1821	315
Dúró Dóra	Sipos 	191946490841225	Facebook	w016	Week 16	4	1	347774	159555	921	370
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	w016	Week 16	20	1	347563	93259	1459	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w016	Week 16	11	1	346220	110615	5041	1445
FORO Asturias	FORO Asturias	157783340940291	Facebook	w016	Week 16	6	1	344282	167428	1311	257
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	w016	Week 16	5	1	343547	161792	317	52
European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	w016	Week 16	5	1	342714	128384	1096	401
Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	w016	Week 16	16	1	340321	95916	2580	310
Shell		200969413280005	Facebook	w016	Week 16	3	1	338331	134333	3054	593
Itthonról Otthonra		795559303924823	Facebook	w016	Week 16	1	1	333333	166666	206	103
European Youth Event		919232861444360	Facebook	w016	Week 16	3	1	328430	135686	783	306
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	w016	Week 16	30	1	328418	135489	732	33
Skandia		139767876088719	Facebook	w016	Week 16	2	1	326665	140000	864	432
Vandebron		263935850440177	Facebook	w016	Week 16	13	1	325356	138384	2318	495
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	w016	Week 16	4	1	323218	108888	518	44
Red Barnet		67571270393	Facebook	w016	Week 16	51	1	322388	119770	5711	1492
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	w016	Week 16	57	1	321641	67501	4144	115
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	w016	Week 16	80	1	312920	57000	8320	100
CDA	CDA	320374518118	Facebook	w016	Week 16	1	1	312499	125000	624	312
Wilde Ganzen		105516159523693	Facebook	w016	Week 16	7	1	310150	121121	668	256
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	w016	Week 16	8	1	301492	60000	742	0
Svobodní		43855944703	Facebook	w016	Week 16	2	1	299998	150000	2331	582
Danske Medier	Danske Medier	300107073389986	Facebook	w016	Week 16	47	1	298554	91071	1317	344
Salsa Rica Dance Company		727875134045965	Facebook	w016	Week 16	2	1	296152	113076	537	107
Global Game Changers		241198933439420	Facebook	w016	Week 16	5	1	295628	147724	1072	211
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	w016	Week 16	57	1	294744	104160	2360	828
GREEN DAY, s.r.o		AR423241058193768448	Google	w016	Week 16	40	1	290022	18953	1217	68
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w016	Week 16	14	1	287656	108344	2109	283
My Nottingham	My Nottingham	103293816400733	Facebook	w016	Week 16	1	1	285713	114285	660	330
Best For Britain	Best for Britain	1863944713844924	Facebook	w016	Week 16	26	1	282402	97777	2669	514
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	w016	Week 16	20	1	279697	62642	2247	140
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	w016	Week 16	79	1	278380	78357	3641	356
Go Vilnius		166381110049498	Facebook	w016	Week 16	3	1	277141	111142	627	125
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	w016	Week 16	352	1	274091	53394	2484	425
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	w016	Week 16	16	1	273964	73489	994	0
Wydawnictwo AGORA		336438736394843	Facebook	w016	Week 16	14	1	272968	124921	100	5
Giovanni Toti	Giovanni TOTI Liguria	1419354464978596	Facebook	w016	Week 16	8	1	271992	89000	1152	100
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	w016	Week 16	11	1	269989	102000	1088	0
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	w016	Week 16	2	1	266665	133333	1331	566
Valter Flego	Valter Flego	441675022557503	Facebook	w016	Week 16	7	1	266661	53333	469	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	w016	Week 16	24	1	265777	60000	2257	0
Greenpeace España	Greenpeace España	133044800622	Facebook	w016	Week 16	4	1	264996	116000	796	100
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	w016	Week 16	4	1	264713	106404	310	51
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	w016	Week 16	12	1	263458	87760	838	63
Dansk.nl		39128216655	Facebook	w016	Week 16	12	1	257796	91368	1048	120
VVD		121264564551002	Facebook	w016	Week 16	5	1	256995	111000	895	100
Junge Union Deutschlands	Junge Union Deutschlands	46098347293	Facebook	w016	Week 16	8	1	256992	51000	1192	100
Liberal Alliance		AR183859784640888832	Google	w016	Week 16	1	1	250000	25000	7500	125
CGTN		565225540184937	Facebook	w016	Week 16	1	1	249999	125000	111	22
Bundesregierung		768905426534529	Facebook	w016	Week 16	1	1	249999	100000	2499	500
Peter Gillo	Peter Gillo	578310722649724	Facebook	w016	Week 16	3	1	249997	110000	1496	299
FPÖ	FPÖ	169051073236170	Facebook	w016	Week 16	3	1	249997	110000	1997	700
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	w016	Week 16	4	1	249996	80000	936	227
The Jewish Leadership Council	The Jewish Leadership Council	117103555036195	Facebook	w016	Week 16	4	1	249996	79999	7517	1504
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	w016	Week 16	6	1	249995	50000	495	0
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	w016	Week 16	40	1	249960	75000	3960	0
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	w016	Week 16	10	1	246257	53000	2650	537
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	w016	Week 16	11	1	243897	73438	2620	496
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	w016	Week 16	9	1	242287	83333	378	0
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	w016	Week 16	2	1	239998	120000	314	63
Alex Salmond	Slainte Media	136191876445102	Facebook	w016	Week 16	15	1	237488	81500	2011	162
Frosch		223829854355699	Facebook	w016	Week 16	1	1	233333	116666	233	116
Plaid Cymru	Plaid Cymru	26416930992	Facebook	w016	Week 16	4	1	229996	76000	2078	416
Urmas Paet	Paet Urmas	223092011815453	Facebook	w016	Week 16	10	1	225909	53283	678	0
Comité international de la Croix-Rouge		540364216018969	Facebook	w016	Week 16	1	1	225806	112903	112	22
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	w016	Week 16	3	1	225171	104902	120	17
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	w016	Week 16	2	1	224999	112499	1124	224
Παύλος Ελευθεριάδης		768996799785550	Facebook	w016	Week 16	8	1	223318	78414	420	0
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	w016	Week 16	10	1	223025	102847	1356	625
Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	w016	Week 16	5	1	221791	107982	248	0
Judith Sargentini	GroenLinks	296489277060163	Facebook	w016	Week 16	5	1	219995	80000	1795	600
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	w016	Week 16	8	1	219370	71375	443	80
déi gréng	déi gréng	21710789873	Facebook	w016	Week 16	6	1	219313	43863	1488	263
Danke, Freihandel.	VDMA	226651401514704	Facebook	w016	Week 16	32	1	218968	40000	3168	0
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	w016	Week 16	9	1	217756	73035	1695	489
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	w016	Week 16	281	1	217076	57818	5185	197
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w016	Week 16	35	1	216865	74386	1153	35
ПП ГЕРБ - София		336639303182606	Facebook	w016	Week 16	1	1	214285	85714	190	38
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w016	Week 16	2	1	208729	84920	2015	424
Διοτίμα - Κέντρο Γυναικείων Μελετών και Ερευνών  / CRWI Diotima		117100185293393	Facebook	w016	Week 16	3	1	208331	91666	498	83
Vouliwatch		627330267312880	Facebook	w016	Week 16	7	1	207430	81435	452	194
