age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	MT	Malta	1015	163	1244728	391884	7041	313
18_24	18-24	MT	Malta	3264	615	5382125	1866301	29045	2137
25_34	25-34	MT	Malta	3618	691	6802073	2379276	37126	3079
35_44	35-44	MT	Malta	3589	687	6062465	2053888	35388	2499
45_54	45-54	MT	Malta	3487	659	4801193	1585567	29796	1911
55_64	55-64	MT	Malta	2952	613	5145464	1629854	33313	1762
65_	65+	MT	Malta	2724	547	4093927	1271642	26386	1290
