gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	UK	United Kingdom	1288	109	8572087	3161083	104918	11199
m	male	UK	United Kingdom	1285	109	7449783	2767402	111920	10894
u	unknown	UK	United Kingdom	1088	104	181799	63513	3600	259
