advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	d123	2019-05-03	28	1	26748750	2674757	89411	1516
AMERISOFT SRL		AR573801583431647232	Google	d123	2019-05-03	37	1	11926666	1191666	758	49
Greenpeace France		39435457457	Facebook	d123	2019-05-03	15	1	8601985	3950000	36185	8700
European Parliament		178362315106	Facebook	d123	2019-05-03	127	1	7487896	3433159	40063	12475
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d123	2019-05-03	354	1	5025034	464550	5342	190
CDU	CDU	78502295414	Facebook	d123	2019-05-03	3170	1	4830978	1159375	43378	1037
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d123	2019-05-03	48	1	4813333	469999	1116	16
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d123	2019-05-03	69	1	4478771	446045	13643	363
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d123	2019-05-03	73	1	4310713	426078	44142	802
Freiheitliche Partei Österreich		AR333020356698701824	Google	d123	2019-05-03	34	1	4166303	415779	32605	561
KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d123	2019-05-03	1326	1	3320773	86333	13303	65
SP	SP	128393027527	Facebook	d123	2019-05-03	27	1	2784346	1190181	29755	6718
SPD		AR456734381399080960	Google	d123	2019-05-03	28	1	2684166	264166	134575	9654
Alternativet		AR198061076825243648	Google	d123	2019-05-03	5	1	2603333	260333	6391	139
MSZP	MSZP	115388925185513	Facebook	d123	2019-05-03	12	1	2550271	1211222	5364	2521
Ingredientes que Suman		586540488142205	Facebook	d123	2019-05-03	9	1	2404991	1071000	8291	1900
SPD	SPD	47930567748	Facebook	d123	2019-05-03	129	1	2301495	693309	23902	3588
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d123	2019-05-03	24	1	2158789	1036148	5154	1976
