country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	d132	2019-05-12	137	56	410197	179324	892	192
PT	Portugal	d131	2019-05-11	167	60	475716	203947	1140	292
PT	Portugal	d130	2019-05-10	168	65	503522	202796	1304	278
PT	Portugal	d129	2019-05-09	179	65	1448085	668785	1971	236
PT	Portugal	d128	2019-05-08	165	64	318532	144513	714	115
PT	Portugal	d127	2019-05-07	161	63	1002061	440897	2294	443
PT	Portugal	d126	2019-05-06	160	62	488550	230961	1922	340
PT	Portugal	d125	2019-05-05	173	66	340183	156549	1646	333
PT	Portugal	d124	2019-05-04	179	69	583282	269613	1990	497
PT	Portugal	d123	2019-05-03	202	78	447505	202958	938	274
PT	Portugal	d122	2019-05-02	234	79	1340025	653069	1908	725
PT	Portugal	d121	2019-05-01	213	79	372666	154098	914	277
PT	Portugal	d120	2019-04-30	263	91	504488	186356	1284	285
PT	Portugal	d119	2019-04-29	283	89	1432522	673402	6141	1256
PT	Portugal	d118	2019-04-28	269	88	1128435	547763	5680	1109
PT	Portugal	d117	2019-04-27	277	96	207721	89141	1116	324
PT	Portugal	d116	2019-04-26	561	110	642143	269589	2381	569
PT	Portugal	d115	2019-04-25	546	110	426308	169303	1100	116
PT	Portugal	d114	2019-04-24	531	109	257422	63619	893	57
PT	Portugal	d113	2019-04-23	486	110	580706	250305	2169	364
PT	Portugal	d112	2019-04-22	387	116	183030	59832	752	42
PT	Portugal	d111	2019-04-21	341	111	311142	138698	721	112
PT	Portugal	d110	2019-04-20	356	119	281497	100749	655	78
PT	Portugal	d109	2019-04-19	436	132	982282	413350	1721	299
PT	Portugal	d108	2019-04-18	476	138	361560	149566	1001	84
PT	Portugal	d107	2019-04-17	500	141	691790	296453	1568	169
PT	Portugal	d106	2019-04-16	560	149	509083	203964	2003	313
PT	Portugal	d105	2019-04-15	597	166	861223	342820	2456	326
PT	Portugal	d104	2019-04-14	552	179	1140878	462681	3271	491
PT	Portugal	d103	2019-04-13	527	196	1176685	468549	3150	476
PT	Portugal	d102	2019-04-12	619	215	1618746	628069	5962	867
PT	Portugal	d101	2019-04-11	551	217	1199053	446770	4784	662
PT	Portugal	d100	2019-04-10	497	206	838318	318098	2759	364
PT	Portugal	d099	2019-04-09	523	218	1338236	518168	4049	866
PT	Portugal	d098	2019-04-08	511	204	777345	313168	2738	449
PT	Portugal	d097	2019-04-07	451	186	713717	282216	1780	317
PT	Portugal	d096	2019-04-06	459	200	745581	283672	2044	315
PT	Portugal	d095	2019-04-05	491	212	1068345	402129	2540	324
PT	Portugal	d094	2019-04-04	429	194	573297	229730	1861	198
PT	Portugal	d093	2019-04-03	390	184	768469	284385	2786	336
PT	Portugal	d092	2019-04-02	341	169	665840	236634	3080	432
PT	Portugal	d091	2019-04-01	343	153	681097	266382	3109	365
PT	Portugal	d090	2019-03-31	352	152	633091	246499	2163	321
PT	Portugal	d089	2019-03-30	353	151	581609	223118	2176	316
PT	Portugal	d088	2019-03-29	384	172	697907	245186	2684	338
PT	Portugal	d087	2019-03-28	371	162	705499	261041	3135	478
PT	Portugal	d086	2019-03-27	326	149	313022	115869	1068	108
PT	Portugal	d085	2019-03-26	311	133	226169	70826	881	63
PT	Portugal	d084	2019-03-25	298	134	386135	153123	1176	149
PT	Portugal	d083	2019-03-24	278	124	266027	107684	755	63
PT	Portugal	d082	2019-03-23	294	129	330413	126309	1367	108
PT	Portugal	d081	2019-03-22	309	138	323204	124649	1218	119
PT	Portugal	d080	2019-03-21	290	137	392378	153061	1157	94
PT	Portugal	d079	2019-03-20	270	123	483445	188957	1143	111
PT	Portugal	d078	2019-03-19	270	126	413638	139967	1296	51
PT	Portugal	d077	2019-03-18	285	121	558350	192875	2090	65
PT	Portugal	d076	2019-03-17	210	96	324177	132246	768	69
PT	Portugal	d075	2019-03-16	197	91	312838	127594	679	59
PT	Portugal	d074	2019-03-15	196	98	330099	140327	1025	144
PT	Portugal	d073	2019-03-14	171	89	926941	369853	2992	676
PT	Portugal	d072	2019-03-13	178	95	342237	123044	1428	171
PT	Portugal	d071	2019-03-12	168	96	302167	114510	1613	179
PT	Portugal	d070	2019-03-11	179	103	666822	263355	2503	358
PT	Portugal	d069	2019-03-10	175	106	615292	230132	1850	264
PT	Portugal	d068	2019-03-09	199	121	842742	328095	3440	393
PT	Portugal	d067	2019-03-08	207	127	1534251	616756	4300	864
PT	Portugal	d066	2019-03-07	157	92	1038976	419252	2793	367
PT	Portugal	d065	2019-03-06	151	71	328531	121728	797	61
PT	Portugal	d064	2019-03-05	171	69	266875	89360	788	27
PT	Portugal	d063	2019-03-04	114	63	287282	109694	831	94
PT	Portugal	d062	2019-03-03	100	55	191118	73653	661	75
PT	Portugal	d061	2019-03-02	97	53	137724	56010	562	71
PT	Portugal	d060	2019-03-01	93	52	66712	21913	202	9
PT	Portugal	d059	2019-02-28	83	48	32375	9201	115	6
PT	Portugal	d058	2019-02-27	84	44	38794	10529	115	8
PT	Portugal	d057	2019-02-26	73	42	89456	34570	138	19
PT	Portugal	d056	2019-02-25	65	39	80367	30996	147	24
PT	Portugal	d055	2019-02-24	57	34	6213	2237	36	2
PT	Portugal	d054	2019-02-23	59	36	6919	2376	36	2
PT	Portugal	d053	2019-02-22	62	38	106937	52528	547	88
PT	Portugal	d052	2019-02-21	64	38	206589	87075	436	59
PT	Portugal	d051	2019-02-20	63	36	73905	24267	287	26
PT	Portugal	d050	2019-02-19	62	37	29059	6662	85	2
PT	Portugal	d049	2019-02-18	61	35	131013	62358	623	106
PT	Portugal	d048	2019-02-17	58	35	19688	5637	87	2
PT	Portugal	d047	2019-02-16	61	35	19142	5360	87	2
PT	Portugal	d046	2019-02-15	53	31	18085	5032	76	2
PT	Portugal	d045	2019-02-14	52	30	27893	9261	137	4
PT	Portugal	d044	2019-02-13	50	29	31351	9668	230	2
PT	Portugal	d043	2019-02-12	53	31	37352	10502	280	15
PT	Portugal	d042	2019-02-11	47	27	25964	10673	98	2
PT	Portugal	d041	2019-02-10	43	25	27534	8802	61	1
PT	Portugal	d040	2019-02-09	44	25	117409	52380	493	87
PT	Portugal	d039	2019-02-08	46	27	27653	6620	130	1
PT	Portugal	d038	2019-02-07	50	27	135714	48704	572	78
PT	Portugal	d037	2019-02-06	49	25	55290	18628	143	11
PT	Portugal	d036	2019-02-05	40	23	18014	3969	60	1
PT	Portugal	d035	2019-02-04	37	21	3077	949	30	1
PT	Portugal	d034	2019-02-03	36	19	2980	1023	27	1
PT	Portugal	d033	2019-02-02	35	20	3265	1154	30	1
PT	Portugal	d032	2019-02-01	46	21	3482	1197	34	1
PT	Portugal	d031	2019-01-31	51	20	5640	2156	40	1
PT	Portugal	d030	2019-01-30	51	21	14639	6808	56	4
PT	Portugal	d029	2019-01-29	50	18	43182	19542	126	15
PT	Portugal	d028	2019-01-28	57	17	4495	1693	35	1
PT	Portugal	d027	2019-01-27	40	14	3024	1289	23	1
PT	Portugal	d026	2019-01-26	42	16	9553	4440	60	7
PT	Portugal	d025	2019-01-25	44	17	8450	3947	49	7
PT	Portugal	d024	2019-01-24	43	16	11304	4214	51	6
PT	Portugal	d023	2019-01-23	51	16	26358	10232	186	14
PT	Portugal	d022	2019-01-22	53	15	18418	6424	107	16
PT	Portugal	d021	2019-01-21	51	16	19285	6821	107	16
PT	Portugal	d020	2019-01-20	51	16	16459	5226	135	13
PT	Portugal	d019	2019-01-19	51	16	21646	6336	115	17
PT	Portugal	d018	2019-01-18	56	20	211979	85911	632	101
PT	Portugal	d017	2019-01-17	69	25	27949	8332	157	13
PT	Portugal	d016	2019-01-16	56	20	27242	7919	115	14
