advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HSLS Split		436749753018950	Facebook	d087	2019-03-28	HR	Croatia	1	1	66666	33333	148	29
Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	d087	2019-03-28	HR	Croatia	1	1	33332	16666	29	0
Kialo		729627343834501	Facebook	d087	2019-03-28	HR	Croatia	6	1	18831	8832	260	62
Ruža Tomašić		1434305366791182	Facebook	d087	2019-03-28	HR	Croatia	2	1	18332	3666	36	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d087	2019-03-28	HR	Croatia	11	1	17409	8024	23	11
Euractiv Hrvatska		241773003204028	Facebook	d087	2019-03-28	HR	Croatia	1	1	9986	4993	98	0
Electrolux Hrvatska		1229501663771543	Facebook	d087	2019-03-28	HR	Croatia	2	1	4532	2266	3	0
Zoran Bahtijarević		2195720960680577	Facebook	d087	2019-03-28	HR	Croatia	2	1	4118	2059	13	2
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d087	2019-03-28	HR	Croatia	3	1	3617	1719	19	3
Ranko Ostojić		414575348695604	Facebook	d087	2019-03-28	HR	Croatia	3	1	2920	814	10	0
Nacionalni Portal		2081777548773198	Facebook	d087	2019-03-28	HR	Croatia	1	1	2499	500	49	0
Cronika.hr		283035845697785	Facebook	d087	2019-03-28	HR	Croatia	1	1	2499	500	4	0
Varaždin for European Youth Capital 2022		158733138231429	Facebook	d087	2019-03-28	HR	Croatia	1	1	1666	333	29	0
Climate-KIC		403370709744295	Facebook	d087	2019-03-28	HR	Croatia	1	1	1551	620	3	1
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	d087	2019-03-28	HR	Croatia	1	1	991	198	1	0
Erasmus Student Network		25226723130	Facebook	d087	2019-03-28	HR	Croatia	2	1	989	494	0	0
The Epoch		218371925673146	Facebook	d087	2019-03-28	HR	Croatia	2	1	913	182	2	0
Energetska Rješenja		1954931291288079	Facebook	d087	2019-03-28	HR	Croatia	2	1	910	416	15	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d087	2019-03-28	HR	Croatia	1	1	909	454	9	0
Klik 4 - B2B promotivni artikli		1385141398412929	Facebook	d087	2019-03-28	HR	Croatia	1	1	909	454	8	0
Nenad Matić - Zelena lista		157025101623973	Facebook	d087	2019-03-28	HR	Croatia	1	1	726	145	12	0
Solar Impulse		187539851277198	Facebook	d087	2019-03-28	HR	Croatia	1	1	676	270	0	0
Center for European Integration Studies (ZEI)		144159745724379	Facebook	d087	2019-03-28	HR	Croatia	1	1	675	337	0	0
Europeana.eu		10261403667	Facebook	d087	2019-03-28	HR	Croatia	1	1	610	305	0	0
Mladen Kešer		1628254447458163	Facebook	d087	2019-03-28	HR	Croatia	1	1	454	90	8	0
Sanja Radolović		508755779649081	Facebook	d087	2019-03-28	HR	Croatia	1	1	384	192	3	0
Institut za razvoj tržišta rada		693895180969699	Facebook	d087	2019-03-28	HR	Croatia	1	1	333	66	6	0
Atlantic Forum		616121875501729	Facebook	d087	2019-03-28	HR	Croatia	1	1	199	39	0	0
Strokovno Združenje Profesionalnih Čebelarjev		1922724991297940	Facebook	d087	2019-03-28	HR	Croatia	1	1	184	92	0	0
Fair Transport Europe		888757291197988	Facebook	d087	2019-03-28	HR	Croatia	1	1	155	77	1	0
Orbex		1415953441956155	Facebook	d087	2019-03-28	HR	Croatia	2	1	154	36	2	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	d087	2019-03-28	HR	Croatia	4	1	112	19	3	0
BrightThis		1783515391737857	Facebook	d087	2019-03-28	HR	Croatia	1	1	79	15	1	0
GAîA		389280808172899	Facebook	d087	2019-03-28	HR	Croatia	1	1	74	37	0	0
We Amplify		186008238755917	Facebook	d087	2019-03-28	HR	Croatia	4	1	73	14	0	0
Hornet Plugins		150704545104271	Facebook	d087	2019-03-28	HR	Croatia	1	1	70	14	0	0
ETUC		129041250601685	Facebook	d087	2019-03-28	HR	Croatia	1	1	66	33	0	0
Creative Europe		603554766349702	Facebook	d087	2019-03-28	HR	Croatia	1	1	57	22	0	0
Tafani's		306374169790036	Facebook	d087	2019-03-28	HR	Croatia	2	1	56	0	0	0
eq.eco		1316308285142040	Facebook	d087	2019-03-28	HR	Croatia	4	1	52	20	0	0
γυρίζουμε		278308089460720	Facebook	d087	2019-03-28	HR	Croatia	5	1	51	22	0	0
Chug Bottles		1781974005205686	Facebook	d087	2019-03-28	HR	Croatia	1	1	51	25	0	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	d087	2019-03-28	HR	Croatia	1	1	49	24	0	0
katholisch.de		108851439196399	Facebook	d087	2019-03-28	HR	Croatia	1	1	48	9	0	0
The Good Lobby		1420129598280317	Facebook	d087	2019-03-28	HR	Croatia	2	1	42	8	0	0
Stanford Graduate School of Business		208357009185713	Facebook	d087	2019-03-28	HR	Croatia	4	1	37	7	0	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d087	2019-03-28	HR	Croatia	5	1	26	11	0	0
Européens Sans Frontières		668031516635463	Facebook	d087	2019-03-28	HR	Croatia	7	1	22	8	0	0
Mujalonga sul Mar 2019		296972123783651	Facebook	d087	2019-03-28	HR	Croatia	1	1	22	4	0	0
Tygodnik Powszechny		180185019111	Facebook	d087	2019-03-28	HR	Croatia	1	1	21	4	0	0
Scandinavian Enviro Systems		327110574829848	Facebook	d087	2019-03-28	HR	Croatia	5	1	19	4	0	0
RSM MBA		110428762358678	Facebook	d087	2019-03-28	HR	Croatia	3	1	19	8	0	0
Infineon Career		1376002359338409	Facebook	d087	2019-03-28	HR	Croatia	1	1	18	3	0	0
Open Doors Deutschland		182704598535	Facebook	d087	2019-03-28	HR	Croatia	1	1	16	3	0	0
Petroleum Economist		119472418123001	Facebook	d087	2019-03-28	HR	Croatia	1	1	16	3	0	0
