country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	13_17	13-17	314	124	225601	84326	784	17
SI	Slovenia	18_24	18-24	2258	564	5141011	1925343	25540	3636
SI	Slovenia	25_34	25-34	2533	633	4650340	1723249	24699	3371
SI	Slovenia	35_44	35-44	2453	619	3638085	1310117	18842	2503
SI	Slovenia	45_54	45-54	2356	594	2490840	847077	13151	1379
SI	Slovenia	55_64	55-64	1829	552	1699335	516620	10376	447
SI	Slovenia	65_	65+	1598	488	1013791	313336	6936	264
