age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	EL	Greece	91	30	173994	58325	531	58
18_24	18-24	EL	Greece	241	101	1933594	679032	5248	699
25_34	25-34	EL	Greece	252	104	2193762	788171	6700	937
35_44	35-44	EL	Greece	260	106	2148180	778912	7289	982
45_54	45-54	EL	Greece	260	104	1856514	641197	7333	891
55_64	55-64	EL	Greece	250	100	1374780	439186	6211	620
65_	65+	EL	Greece	231	92	790370	251051	3479	338
