advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
INBOX	New Digital Media	369693523475596	Facebook	35_44	35-44	EL	Greece	64	1	2079801	928342	2841	310
To Potami	To Potami	240638659452549	Facebook	35_44	35-44	EL	Greece	19	1	2021253	922580	11640	2672
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	35_44	35-44	EL	Greece	36	1	1924120	847086	5282	1113
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	35_44	35-44	EL	Greece	7	1	1518470	713458	8911	1929
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	35_44	35-44	EL	Greece	24	1	1427763	574351	2229	455
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	35_44	35-44	EL	Greece	15	1	1312803	628646	6649	1822
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	35_44	35-44	EL	Greece	19	1	1107439	534443	1410	486
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	35_44	35-44	EL	Greece	70	1	1005551	401658	5414	1042
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	EL	Greece	17	1	978610	428684	3819	858
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	35_44	35-44	EL	Greece	50	1	866672	375952	3546	784
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	35_44	35-44	EL	Greece	18	1	738506	323741	2624	560
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	35_44	35-44	EL	Greece	44	1	683635	241456	2242	314
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	35_44	35-44	EL	Greece	4	1	668204	287078	883	366
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	35_44	35-44	EL	Greece	29	1	598372	247796	1908	270
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	35_44	35-44	EL	Greece	46	1	575957	199534	1343	178
In Progress	In Progress	254883792041627	Facebook	35_44	35-44	EL	Greece	6	1	575388	258445	1924	611
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	35_44	35-44	EL	Greece	16	1	537232	243841	2872	680
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	35_44	35-44	EL	Greece	19	1	527983	230816	2624	699
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	35_44	35-44	EL	Greece	37	1	500927	171785	1023	174
Οι Έλληνες	In Progress	2273336566260671	Facebook	35_44	35-44	EL	Greece	7	1	462290	189110	2077	596
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	35_44	35-44	EL	Greece	11	1	426048	180469	1694	387
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	35_44	35-44	EL	Greece	28	1	417251	158570	1803	288
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	35_44	35-44	EL	Greece	19	1	397779	183512	1661	363
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	35_44	35-44	EL	Greece	51	1	338236	88555	2147	56
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	35_44	35-44	EL	Greece	11	1	318552	126964	821	317
