advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rd2	Last 2 days	SK	Slovakia	58	1	806967	281810	3042	69
Peter Puškár	Puskar Peter	299027620531773	Facebook	rd2	Last 2 days	SK	Slovakia	76	1	774791	233500	5474	333
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rd2	Last 2 days	SK	Slovakia	212	1	681755	189897	4602	228
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	rd2	Last 2 days	SK	Slovakia	16	1	583088	239476	2754	673
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	rd2	Last 2 days	SK	Slovakia	13	1	534071	219809	1788	420
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	rd2	Last 2 days	SK	Slovakia	96	1	369377	120201	4274	95
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	rd2	Last 2 days	SK	Slovakia	978	1	319044	55387	11172	0
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	rd2	Last 2 days	SK	Slovakia	43	1	282372	93331	1858	155
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	rd2	Last 2 days	SK	Slovakia	8	1	253996	103666	1096	366
Dominik Hatiar • Mladí za lepšiu Európu		1795556150546258	Facebook	rd2	Last 2 days	SK	Slovakia	28	1	216952	80838	1412	50
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	rd2	Last 2 days	SK	Slovakia	7	1	215284	88714	498	171
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	rd2	Last 2 days	SK	Slovakia	76	1	208496	65495	2420	296
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	rd2	Last 2 days	SK	Slovakia	21	1	182952	42392	980	0
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	rd2	Last 2 days	SK	Slovakia	5	1	171996	84000	763	100
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	rd2	Last 2 days	SK	Slovakia	17	1	167634	53414	862	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	rd2	Last 2 days	SK	Slovakia	11	1	154981	51458	645	62
Martin Šmilňák	KDH	279200712281963	Facebook	rd2	Last 2 days	SK	Slovakia	9	1	136624	28325	430	33
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	rd2	Last 2 days	SK	Slovakia	10	1	135228	31333	445	0
Katarina Roth Nevedalova	Roth Nevedalova Katarina	237493046280813	Facebook	rd2	Last 2 days	SK	Slovakia	8	1	130227	53193	559	49
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	rd2	Last 2 days	SK	Slovakia	26	1	122456	26684	1331	42
Eurovoľby	Richard Sulik	2376963545647566	Facebook	rd2	Last 2 days	SK	Slovakia	184	1	111239	15421	5831	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	rd2	Last 2 days	SK	Slovakia	10	1	104411	34298	907	199
Miroslav Žiak		396331590493376	Facebook	rd2	Last 2 days	SK	Slovakia	13	1	99645	19425	607	4
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	rd2	Last 2 days	SK	Slovakia	5	1	94886	39444	392	48
SMER - SD	SMER - SD	102146246492040	Facebook	rd2	Last 2 days	SK	Slovakia	3	1	83332	38666	285	53
