advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	rd6	Last 6 days	CZ	Czechia	1324	1	4945676	960999	20926	4251
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rd6	Last 6 days	CZ	Czechia	56	1	2473828	938643	11112	3150
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	rd6	Last 6 days	CZ	Czechia	83	1	1336486	434604	3304	734
Evropa společně	Evropa společně	535611970260854	Facebook	rd6	Last 6 days	CZ	Czechia	39	1	1183433	410489	3294	942
Andrej Babiš	ANO	214827221987263	Facebook	rd6	Last 6 days	CZ	Czechia	11	1	1089990	474000	3652	870
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rd6	Last 6 days	CZ	Czechia	47	1	1050937	408601	3610	808
KDU-ČSL	KDU-ČSL	251656685576	Facebook	rd6	Last 6 days	CZ	Czechia	43	1	790281	287285	2315	609
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	rd6	Last 6 days	CZ	Czechia	8	1	726244	270250	1461	457
TOP 09	TOP 09	90002267161	Facebook	rd6	Last 6 days	CZ	Czechia	8	1	700539	281577	3346	667
European Greens		141366725876424	Facebook	rd6	Last 6 days	CZ	Czechia	11	1	700303	271208	5381	1017
Roman Kriz	Kriz Roman	382745889213194	Facebook	rd6	Last 6 days	CZ	Czechia	148	1	695021	154672	2749	597
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	rd6	Last 6 days	CZ	Czechia	17	1	667467	215072	3131	835
Pavel Poc	Poc Pavel	202974613060409	Facebook	rd6	Last 6 days	CZ	Czechia	13	1	601929	248841	803	241
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	rd6	Last 6 days	CZ	Czechia	14	1	515735	211365	1753	520
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	rd6	Last 6 days	CZ	Czechia	23	1	344274	77696	787	213
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	rd6	Last 6 days	CZ	Czechia	24	1	290421	64665	840	224
Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	rd6	Last 6 days	CZ	Czechia	19	1	289980	115999	1126	450
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	rd6	Last 6 days	CZ	Czechia	46	1	273578	71043	641	153
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	rd6	Last 6 days	CZ	Czechia	11	1	216013	63365	797	242
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	rd6	Last 6 days	CZ	Czechia	19	1	212981	77000	632	143
ODS - Občanská demokratická strana		30575632699	Facebook	rd6	Last 6 days	CZ	Czechia	3	1	205997	101000	201	38
Milion chvilek pro demokracii		728495140691300	Facebook	rd6	Last 6 days	CZ	Czechia	1	1	199998	99999	194	38
Daniel Herman	Vasek Jiri	378072105614553	Facebook	rd6	Last 6 days	CZ	Czechia	17	1	197695	64539	437	100
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	rd6	Last 6 days	CZ	Czechia	19	1	169535	66663	69	6
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	rd6	Last 6 days	CZ	Czechia	5	1	164994	35999	641	139
