advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	m65_	male (65+)	LV	Latvia	2	1	2188	437	4	0
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	m65_	male (65+)	LV	Latvia	3	1	1696	339	3	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	m65_	male (65+)	LV	Latvia	26	1	938	98	54	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	m65_	male (65+)	LV	Latvia	2	1	806	161	5	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	m65_	male (65+)	LV	Latvia	8	1	688	181	2	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	m65_	male (65+)	LV	Latvia	1	1	609	121	1	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	m65_	male (65+)	LV	Latvia	1	1	347	69	6	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	m65_	male (65+)	LV	Latvia	1	1	232	46	0	0
Ringolds Arnitis		448951318909238	Facebook	m65_	male (65+)	LV	Latvia	1	1	46	0	4	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	m65_	male (65+)	LV	Latvia	1	1	37	0	3	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m65_	male (65+)	LV	Latvia	2	1	17	4	0	0
European Commission	European Commission	107898832590939	Facebook	m65_	male (65+)	LV	Latvia	2	1	12	6	0	0
