advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	u	unknown	CZ	Czechia	1087	1	44556	11371	224	53
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	u	unknown	CZ	Czechia	115	1	37548	14785	155	41
European Parliament		178362315106	Facebook	u	unknown	CZ	Czechia	91	1	27537	12387	143	39
Kialo		729627343834501	Facebook	u	unknown	CZ	Czechia	353	1	18334	7274	131	32
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	u	unknown	CZ	Czechia	46	1	16061	4761	72	17
Evropa společně	Evropa společně	535611970260854	Facebook	u	unknown	CZ	Czechia	60	1	11959	4265	47	9
HLAS	První prezidentská	320144481956623	Facebook	u	unknown	CZ	Czechia	109	1	11913	3127	34	10
TOP 09	TOP 09	90002267161	Facebook	u	unknown	CZ	Czechia	21	1	11358	4440	37	7
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	u	unknown	CZ	Czechia	94	1	11119	3424	27	6
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	u	unknown	CZ	Czechia	38	1	10041	3854	36	10
Pavel Poc	Poc Pavel	202974613060409	Facebook	u	unknown	CZ	Czechia	21	1	9891	3932	25	6
European Greens		141366725876424	Facebook	u	unknown	CZ	Czechia	35	1	9712	3951	50	9
Roman Kriz	Kriz Roman	382745889213194	Facebook	u	unknown	CZ	Czechia	143	1	9252	2053	36	7
KDU-ČSL	KDU-ČSL	251656685576	Facebook	u	unknown	CZ	Czechia	60	1	9241	3315	29	7
European Commission		107898832590939	Facebook	u	unknown	CZ	Czechia	21	1	7914	3617	30	7
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	u	unknown	CZ	Czechia	52	1	7545	2888	23	5
Tomáš Zdechovský		275042429350706	Facebook	u	unknown	CZ	Czechia	25	1	7370	3249	40	10
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	u	unknown	CZ	Czechia	36	1	6651	2024	27	8
Andrej Babiš	ANO	214827221987263	Facebook	u	unknown	CZ	Czechia	18	1	6098	2711	22	5
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	u	unknown	CZ	Czechia	17	1	5328	2019	18	4
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	u	unknown	CZ	Czechia	19	1	5187	1662	12	4
Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	u	unknown	CZ	Czechia	27	1	4951	1921	18	6
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	u	unknown	CZ	Czechia	28	1	4830	1396	11	3
Daniel Herman	Vasek Jiri	378072105614553	Facebook	u	unknown	CZ	Czechia	21	1	4262	1488	5	1
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	u	unknown	CZ	Czechia	54	1	3216	832	7	1
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	u	unknown	CZ	Czechia	41	1	3065	1013	4	1
ODS - Občanská demokratická strana		30575632699	Facebook	u	unknown	CZ	Czechia	9	1	2888	788	9	1
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	u	unknown	CZ	Czechia	17	1	2834	1174	7	0
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	u	unknown	CZ	Czechia	14	1	2810	690	10	2
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	u	unknown	CZ	Czechia	67	1	2751	747	15	3
Milion chvilek pro demokracii		728495140691300	Facebook	u	unknown	CZ	Czechia	2	1	2351	1175	3	0
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	u	unknown	CZ	Czechia	18	1	2072	460	6	1
