week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	FI	Finland	1936	178	11966524	3160755	186248	11763
w019	Week 19	2019-05-06	2019-05-12	FI	Finland	1259	170	9221319	2873863	99757	11801
w018	Week 18	2019-04-29	2019-05-05	FI	Finland	809	174	9286916	3880159	82680	23368
w017	Week 17	2019-04-22	2019-04-28	FI	Finland	519	144	2678580	1013314	28225	6493
w016	Week 16	2019-04-15	2019-04-21	FI	Finland	608	205	1641147	500567	20062	3064
w015	Week 15	2019-04-08	2019-04-14	FI	Finland	2053	577	19440247	6349438	191846	30342
w014	Week 14	2019-04-01	2019-04-07	FI	Finland	1611	542	12295077	4133286	116037	17804
w013	Week 13	2019-03-25	2019-03-31	FI	Finland	1053	394	8020825	2983184	80574	13305
w012	Week 12	2019-03-18	2019-03-24	FI	Finland	829	342	5201309	1888968	54189	7650
w011	Week 11	2019-03-11	2019-03-17	FI	Finland	461	225	1902338	617767	20985	2165
w010	Week 10	2019-03-04	2019-03-10	FI	Finland	422	184	1262027	360668	15770	920
w009	Week 9	2019-02-25	2019-03-03	FI	Finland	190	92	1129925	381231	8157	1307
w008	Week 8	2019-02-18	2019-02-24	FI	Finland	169	68	565531	150450	6859	622
w007	Week 7	2019-02-11	2019-02-17	FI	Finland	122	58	355544	91912	4641	146
w006	Week 6	2019-02-04	2019-02-10	FI	Finland	123	59	610373	232200	4898	388
w005	Week 5	2019-01-28	2019-02-03	FI	Finland	140	48	1993230	800305	6903	1890
w004	Week 4	2019-01-21	2019-01-27	FI	Finland	90	39	167012	35525	2910	177
w003	Week 3	2019-01-14	2019-01-20	FI	Finland	94	43	202539	65202	2469	243
w002	Week 2	2019-01-07	2019-01-13	FI	Finland	85	40	819197	360267	4078	574
w001	Week 1	2019-01-01	2019-01-06	FI	Finland	65	32	458993	156883	3540	437
