audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	LU	Luxembourg	2278	554	1788237	555505	8968	728
f25_34	female (25-34)	LU	Luxembourg	2640	621	1712490	557921	9522	800
m25_34	male (25-34)	LU	Luxembourg	2442	603	1700997	559731	10186	892
m18_24	male (18-24)	LU	Luxembourg	2141	538	1689687	529857	9285	770
f35_44	female (35-44)	LU	Luxembourg	2574	608	1187672	392089	7153	565
m35_44	male (35-44)	LU	Luxembourg	2388	590	1057471	352860	6846	546
f45_54	female (45-54)	LU	Luxembourg	2464	583	847261	270037	5317	370
m45_54	male (45-54)	LU	Luxembourg	2266	564	716306	230471	4698	338
f55_64	female (55-64)	LU	Luxembourg	1952	541	508483	150138	3464	184
m55_64	male (55-64)	LU	Luxembourg	1808	522	393811	115221	2961	143
f65_	female (65+)	LU	Luxembourg	1760	475	259096	75060	1803	83
m65_	male (65+)	LU	Luxembourg	1636	455	207365	60216	1431	68
f13_17	female (13-17)	LU	Luxembourg	339	123	183979	51166	862	28
m13_17	male (13-17)	LU	Luxembourg	321	119	115265	32202	664	22
u25_34	unknown (25-34)	LU	Luxembourg	2133	531	31337	10008	244	14
u35_44	unknown (35-44)	LU	Luxembourg	2122	529	30841	10127	194	13
u45_54	unknown (45-54)	LU	Luxembourg	1945	493	14221	4479	103	6
u55_64	unknown (55-64)	LU	Luxembourg	1368	429	7166	2021	52	2
u18_24	unknown (18-24)	LU	Luxembourg	1618	427	5994	1878	33	2
u65_	unknown (65+)	LU	Luxembourg	1278	394	5088	1470	37	1
u13_17	unknown (13-17)	LU	Luxembourg	216	103	907	250	5	0
