audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	HU	Hungary	3604	1252	14279560	6027033	34799	11008
m25_34	male (25-34)	HU	Hungary	4011	1337	13430541	5578832	36702	11125
f55_64	female (55-64)	HU	Hungary	3470	1242	12341672	4946209	29089	10204
m35_44	male (35-44)	HU	Hungary	3979	1330	11036409	4512382	28072	8907
f65_	female (65+)	HU	Hungary	3094	1146	10816630	4198213	26879	9241
m45_54	male (45-54)	HU	Hungary	3854	1288	9531908	3878416	23520	7802
f18_24	female (18-24)	HU	Hungary	3744	1265	9404543	3983322	20677	6408
m55_64	male (55-64)	HU	Hungary	3361	1223	8282736	3308709	19592	6730
f45_54	female (45-54)	HU	Hungary	4000	1308	7663184	3128601	18340	6214
f25_34	female (25-34)	HU	Hungary	4154	1349	7530741	3137554	18753	5695
f35_44	female (35-44)	HU	Hungary	4133	1341	7094940	2904098	16989	5445
m65_	male (65+)	HU	Hungary	3029	1138	6558076	2554388	16321	5435
f13_17	female (13-17)	HU	Hungary	816	498	463810	197322	1116	211
m13_17	male (13-17)	HU	Hungary	844	532	439402	179699	1009	202
u35_44	unknown (35-44)	HU	Hungary	2929	815	70292	28069	251	62
u25_34	unknown (25-34)	HU	Hungary	2754	771	53351	21520	199	51
u45_54	unknown (45-54)	HU	Hungary	2584	704	31958	12733	119	29
u65_	unknown (65+)	HU	Hungary	1805	567	20229	7733	56	16
u55_64	unknown (55-64)	HU	Hungary	1891	620	16749	6621	43	13
u18_24	unknown (18-24)	HU	Hungary	1892	559	16383	6768	59	15
u13_17	unknown (13-17)	HU	Hungary	218	106	958	414	2	0
