advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	LT	Lithuania	7	1	3575304	1635813	25463	5093
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	LT	Lithuania	38	1	366166	161745	2918	635
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	53856	26928	269	53
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	39838	19919	199	39
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	LT	Lithuania	4	1	34944	14426	326	65
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	LT	Lithuania	3	1	33660	14740	272	54
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	21054	10527	105	21
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	LT	Lithuania	5	1	17710	7357	194	38
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	14242	5697	94	18
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	10065	5033	50	10
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	8464	3385	84	16
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	6932	2773	16	8
Climate-KIC		403370709744295	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	4271	1708	9	4
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	2475	1237	11	2
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	LT	Lithuania	3	1	1747	698	15	3
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	1733	866	7	1
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	1036	488	9	3
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	914	457	4	0
RSM MBA		110428762358678	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	897	449	4	0
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	727	363	6	3
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	582	291	1	0
Giving Brush		1945237355733646	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	510	204	4	0
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	LT	Lithuania	3	1	256	128	1	0
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	LT	Lithuania	1	1	186	74	1	0
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	LT	Lithuania	2	1	127	63	1	0
