spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	LT	Lithuania	2319	616	19657131	5509649	82108	21
50_100	50 - 100	LT	Lithuania	2520	599	609695	243165	3005	383
100_1k	100 - 1k	LT	Lithuania	911	249	21277575	9570155	54376	14305
1k_5k	1k - 5k	LT	Lithuania	94	33	4197927	1915480	30079	6081
5k_10k	5k - 10k	LT	Lithuania	7	6	9023	4511	292	66
10k_50k	10k - 50k	LT	Lithuania	1	1	8340	4170	371	74
