advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partito Democratico		77034286895	Facebook	0_50	0 - 50	IT	Italy	82	1	3299614	1141435	8092	0
European Parliament		178362315106	Facebook	0_50	0 - 50	IT	Italy	143	1	3177026	881244	14023	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	0_50	0 - 50	IT	Italy	134	1	2723362	663926	13224	0
Amref Health Africa - Italia		48677844864	Facebook	0_50	0 - 50	IT	Italy	96	1	2636661	816447	9474	0
WeWorld Onlus		299584710061488	Facebook	0_50	0 - 50	IT	Italy	294	1	2234694	568213	29015	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	0_50	0 - 50	IT	Italy	62	1	2076435	677095	5856	0
Lara Comi	Lara Comi	155619044465389	Facebook	0_50	0 - 50	IT	Italy	59	1	2019634	456574	5822	0
Oxfam Italia		150200761667597	Facebook	0_50	0 - 50	IT	Italy	262	1	1735316	371837	25857	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	0_50	0 - 50	IT	Italy	61	1	1657749	534325	6020	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	0_50	0 - 50	IT	Italy	35	1	1441464	428661	3454	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	0_50	0 - 50	IT	Italy	37	1	1360714	409720	3651	0
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	0_50	0 - 50	IT	Italy	24	1	1325556	525251	2368	0
Michela Giuffrida		656848937718109	Facebook	0_50	0 - 50	IT	Italy	30	1	988882	248224	2960	0
Valori.it		112777008752391	Facebook	0_50	0 - 50	IT	Italy	87	1	954927	253208	8586	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	0_50	0 - 50	IT	Italy	46	1	925094	234878	4518	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	0_50	0 - 50	IT	Italy	14	1	913123	364854	1381	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	0_50	0 - 50	IT	Italy	66	1	904111	272150	6513	0
Nicola Danti		241424056063716	Facebook	0_50	0 - 50	IT	Italy	38	1	858282	198380	3750	0
Antonio Tajani		506531149512596	Facebook	0_50	0 - 50	IT	Italy	33	1	851194	187391	3256	0
Bananamia		185686561464778	Facebook	0_50	0 - 50	IT	Italy	9	1	847342	408722	888	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	0_50	0 - 50	IT	Italy	37	1	843329	243240	3651	0
Giorgia Meloni		38919827644	Facebook	0_50	0 - 50	IT	Italy	16	1	817426	256198	1579	0
Kialo		729627343834501	Facebook	0_50	0 - 50	IT	Italy	105	1	807919	163654	2037	0
Save the Planet		1682886968609155	Facebook	0_50	0 - 50	IT	Italy	33	1	787508	165483	3256	0
Carmine Pacente		218066501942820	Facebook	0_50	0 - 50	IT	Italy	60	1	768534	174453	5921	0
