advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m45_54	male (45-54)	SI	Slovenia	23	1	270621	115475	1168	271
Romana Tomc		1025408990823719	Facebook	m45_54	male (45-54)	SI	Slovenia	22	1	165673	37099	416	8
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	m45_54	male (45-54)	SI	Slovenia	16	1	125739	42016	290	15
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	m45_54	male (45-54)	SI	Slovenia	112	1	125058	32241	937	10
Kialo		729627343834501	Facebook	m45_54	male (45-54)	SI	Slovenia	315	1	59040	24372	340	84
Franc Bogovič		288826994603012	Facebook	m45_54	male (45-54)	SI	Slovenia	8	1	55749	21283	190	28
Milan Zver		279397488827904	Facebook	m45_54	male (45-54)	SI	Slovenia	6	1	48042	17478	83	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	m45_54	male (45-54)	SI	Slovenia	44	1	36031	8664	349	0
Patricija Šulin		1541413339429015	Facebook	m45_54	male (45-54)	SI	Slovenia	6	1	24959	8694	125	11
DOM - Domovinska liga		571044543390810	Facebook	m45_54	male (45-54)	SI	Slovenia	8	1	22294	5959	140	0
Tanja Fajon		73452413740	Facebook	m45_54	male (45-54)	SI	Slovenia	3	1	21142	4228	41	0
Siemens Slovenija		393074441061448	Facebook	m45_54	male (45-54)	SI	Slovenia	11	1	20792	4146	86	0
European Greens		141366725876424	Facebook	m45_54	male (45-54)	SI	Slovenia	5	1	17169	8584	85	24
Evropska komisija v Sloveniji		100107313369390	Facebook	m45_54	male (45-54)	SI	Slovenia	1	1	15193	7596	37	7
European Commission		107898832590939	Facebook	m45_54	male (45-54)	SI	Slovenia	2	1	13731	3466	46	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	m45_54	male (45-54)	SI	Slovenia	3	1	13516	2703	38	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	m45_54	male (45-54)	SI	Slovenia	9	1	13248	3875	107	5
Neva Grašič		2235496013147745	Facebook	m45_54	male (45-54)	SI	Slovenia	5	1	11679	3102	50	0
NSi		111314452327761	Facebook	m45_54	male (45-54)	SI	Slovenia	1	1	8692	1738	17	0
Lumar hiše		117782661584893	Facebook	m45_54	male (45-54)	SI	Slovenia	2	1	6969	3484	34	6
Gašper Ferjan		405727836160839	Facebook	m45_54	male (45-54)	SI	Slovenia	1	1	6386	1277	12	0
Angelika Mlinar		253355901456286	Facebook	m45_54	male (45-54)	SI	Slovenia	1	1	5861	1172	11	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m45_54	male (45-54)	SI	Slovenia	30	1	5334	2496	10	3
Levica	Levica	285304408294792	Facebook	m45_54	male (45-54)	SI	Slovenia	13	1	5285	1243	152	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m45_54	male (45-54)	SI	Slovenia	48	1	4853	2053	22	4
