advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w008	Week 8	LT	Lithuania	2	1	87498	34999	115	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	w008	Week 8	LT	Lithuania	7	1	45706	12640	335	0
Kialo		729627343834501	Facebook	w008	Week 8	LT	Lithuania	3	1	38004	18569	157	33
European Commission		107898832590939	Facebook	w008	Week 8	LT	Lithuania	1	1	21049	10524	105	21
Tomas Tomilinas - naujienos		530620843630609	Facebook	w008	Week 8	LT	Lithuania	1	1	3333	1666	33	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w008	Week 8	LT	Lithuania	3	1	2462	1058	15	4
Success Resources		550751965021284	Facebook	w008	Week 8	LT	Lithuania	1	1	2292	458	26	5
Council of the European Union		147547541961576	Facebook	w008	Week 8	LT	Lithuania	1	1	1255	627	6	1
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w008	Week 8	LT	Lithuania	1	1	850	170	8	1
Vadim Rotari		516538278845787	Facebook	w008	Week 8	LT	Lithuania	1	1	603	120	1	0
Animal Matters	Animal Matters	1439364926329185	Facebook	w008	Week 8	LT	Lithuania	1	1	201	40	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w008	Week 8	LT	Lithuania	2	1	155	56	0	0
Homaly Gift		372226786888864	Facebook	w008	Week 8	LT	Lithuania	3	1	114	37	0	0
Ami Horowitz		42597808880	Facebook	w008	Week 8	LT	Lithuania	1	1	103	20	0	0
Melba Culp		902971599738051	Facebook	w008	Week 8	LT	Lithuania	5	1	100	20	0	0
Академия Частного Инвестора / проект Андрея Ховратова		1341167019254839	Facebook	w008	Week 8	LT	Lithuania	5	1	94	0	0	0
RSM MBA		110428762358678	Facebook	w008	Week 8	LT	Lithuania	3	1	92	43	0	0
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	w008	Week 8	LT	Lithuania	1	1	91	18	0	0
Resonate Productions - musical journalism		1405480796154561	Facebook	w008	Week 8	LT	Lithuania	2	1	73	11	2	0
Ayn Rand Institute		64676229680	Facebook	w008	Week 8	LT	Lithuania	1	1	57	28	0	0
Lope De Aguirre Productions		382404075827196	Facebook	w008	Week 8	LT	Lithuania	1	1	53	10	0	0
EU Citizens Alliance		1122069994636814	Facebook	w008	Week 8	LT	Lithuania	1	1	50	10	0	0
Le Monde		14892757589	Facebook	w008	Week 8	LT	Lithuania	6	1	35	13	0	0
Let's Shop		232205540763784	Facebook	w008	Week 8	LT	Lithuania	3	1	34	0	3	0
FT Content Solutions		1220981994590364	Facebook	w008	Week 8	LT	Lithuania	2	1	31	6	0	0
