advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	w016	Week 16	EL	Greece	30	1	4365121	1862117	16740	3697
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w016	Week 16	EL	Greece	27	1	1289221	441744	6404	986
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	w016	Week 16	EL	Greece	18	1	1080611	428848	4180	599
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	w016	Week 16	EL	Greece	3	1	1065982	499671	3995	799
Kyriakos Mitsotakis		34848567724	Facebook	w016	Week 16	EL	Greece	4	1	999817	449910	1995	399
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w016	Week 16	EL	Greece	31	1	899716	203939	2919	0
Kialo		729627343834501	Facebook	w016	Week 16	EL	Greece	67	1	869003	326930	3164	699
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	w016	Week 16	EL	Greece	5	1	728365	333307	1016	269
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	w016	Week 16	EL	Greece	5	1	342941	161507	316	52
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	w016	Week 16	EL	Greece	4	1	323010	108815	518	44
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	w016	Week 16	EL	Greece	8	1	301375	59976	742	0
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	w016	Week 16	EL	Greece	16	1	273849	73449	994	0
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	w016	Week 16	EL	Greece	6	1	249719	49944	494	0
Παύλος Ελευθεριάδης		768996799785550	Facebook	w016	Week 16	EL	Greece	8	1	222760	78298	418	0
Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	w016	Week 16	EL	Greece	5	1	221599	107889	248	0
Διοτίμα - Κέντρο Γυναικείων Μελετών και Ερευνών  / CRWI Diotima		117100185293393	Facebook	w016	Week 16	EL	Greece	3	1	208322	91661	498	83
Vouliwatch		627330267312880	Facebook	w016	Week 16	EL	Greece	7	1	207301	81385	451	194
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	w016	Week 16	EL	Greece	11	1	190104	73340	747	48
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	w016	Week 16	EL	Greece	5	1	181996	40000	348	0
European Parliament		178362315106	Facebook	w016	Week 16	EL	Greece	6	1	181695	90847	544	136
