country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DE	Germany	d133	2019-05-13	4673	600	9949017	3022815	102581	6490
DE	Germany	d132	2019-05-12	4967	650	11176047	3376415	112796	7809
DE	Germany	d131	2019-05-11	5173	680	11214706	3398931	116098	8382
DE	Germany	d130	2019-05-10	5064	712	12310366	3781435	120172	9183
DE	Germany	d129	2019-05-09	8610	711	18176505	5045073	251311	10395
DE	Germany	d128	2019-05-08	7718	656	14361516	3940928	181945	7360
DE	Germany	d127	2019-05-07	7308	633	15663939	4216213	193480	8753
DE	Germany	d126	2019-05-06	6526	628	14822368	3961952	149961	13517
DE	Germany	d125	2019-05-05	6165	614	9794441	2718157	91174	5967
DE	Germany	d124	2019-05-04	6048	631	9858043	2788749	94676	6669
DE	Germany	d123	2019-05-03	6424	647	17440517	5325253	176507	22009
DE	Germany	d122	2019-05-02	7356	645	15797788	4119411	248317	9665
DE	Germany	d121	2019-05-01	2298	604	3611707	1228568	30764	3150
DE	Germany	d120	2019-04-30	3508	648	7428820	2054116	135430	4850
DE	Germany	d119	2019-04-29	2612	627	4563127	1336143	44683	3683
DE	Germany	d118	2019-04-28	2234	580	2558246	815094	25834	2740
DE	Germany	d117	2019-04-27	2309	603	2932322	881779	34039	2645
DE	Germany	d116	2019-04-26	2807	615	5832234	1760104	89049	5674
DE	Germany	d115	2019-04-25	2094	601	3585135	1030006	31585	2487
DE	Germany	d114	2019-04-24	2252	598	7944015	2478780	67173	4002
DE	Germany	d113	2019-04-23	2206	601	3093279	848430	56272	2494
DE	Germany	d112	2019-04-22	1907	596	1680001	551305	17023	1775
DE	Germany	d111	2019-04-21	1948	599	1844273	618635	18376	1999
DE	Germany	d110	2019-04-20	1945	636	2308814	795546	21492	2563
DE	Germany	d109	2019-04-19	1999	677	2160877	763560	22867	3036
DE	Germany	d108	2019-04-18	2446	726	4801382	1403603	70458	4196
DE	Germany	d107	2019-04-17	2523	752	3618106	1024890	68465	2384
DE	Germany	d106	2019-04-16	2674	808	7457472	2220188	106909	9715
DE	Germany	d105	2019-04-15	2617	906	10133443	3895477	107882	13959
DE	Germany	d104	2019-04-14	2252	919	2573953	890247	27141	2987
DE	Germany	d103	2019-04-13	2289	951	2504674	841545	27089	2906
DE	Germany	d102	2019-04-12	3094	995	10733932	3840278	129637	11080
DE	Germany	d101	2019-04-11	2456	978	4531412	1380868	50539	4258
DE	Germany	d100	2019-04-10	2245	934	3450069	1079681	46339	4459
DE	Germany	d099	2019-04-09	2305	923	4368558	1219418	56958	4808
DE	Germany	d098	2019-04-08	3200	921	9370301	2762473	182888	13155
DE	Germany	d097	2019-04-07	2016	884	2728877	952692	23674	3004
DE	Germany	d096	2019-04-06	2028	878	2474191	809845	22751	2818
DE	Germany	d095	2019-04-05	2081	884	3485559	1052727	33286	3495
DE	Germany	d094	2019-04-04	1907	822	2538832	763746	26068	2460
DE	Germany	d093	2019-04-03	1774	785	2511499	717638	22420	1776
DE	Germany	d092	2019-04-02	1688	765	1900684	596231	18818	1744
DE	Germany	d091	2019-04-01	1711	731	2692514	748786	31516	1875
DE	Germany	d090	2019-03-31	1638	712	2148072	692929	20452	1932
DE	Germany	d089	2019-03-30	1655	700	2478750	830951	21186	2179
DE	Germany	d088	2019-03-29	1789	744	3488946	1115277	33920	2946
DE	Germany	d087	2019-03-28	1785	695	4008383	1296901	46259	4815
DE	Germany	d086	2019-03-27	1583	683	3649407	1295276	39541	5401
DE	Germany	d085	2019-03-26	1559	670	2432308	805943	31402	3397
DE	Germany	d084	2019-03-25	1535	661	3269436	1021565	36089	4353
DE	Germany	d083	2019-03-24	1369	634	1829858	619805	17404	1939
DE	Germany	d082	2019-03-23	1454	640	2552127	831000	26880	2678
