country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RO	Romania	bucharest	Bucharest	4122	890	17548844	7022114	38325	8527
RO	Romania	cluj_county	Cluj County	3548	764	3002236	1229213	9299	1824
RO	Romania	galati_county	Galați County	3059	674	2309277	922761	8983	2039
RO	Romania	dolj_county	Dolj County	3039	651	2169757	769500	3687	930
RO	Romania	iasi_county	Iași County	3310	734	2121419	708548	4092	676
RO	Romania	mures_county	Mureș County	3171	684	2088038	785118	2852	526
RO	Romania	arad_county	Arad County	3129	677	1870856	651695	5266	944
RO	Romania	constanta_county	Constanța County	3173	696	1868457	658960	4234	629
RO	Romania	harghita_county	Harghita County	2899	605	1593292	457190	2038	226
RO	Romania	vaslui_county	Vaslui County	2699	595	1585649	509067	2567	416
RO	Romania	timis_county	Timiș County	3419	750	1537106	519829	3854	631
RO	Romania	bihor_county	Bihor County	3188	679	1397987	481161	2659	331
RO	Romania	bacau_county	Bacău County	3055	665	1308746	376939	2276	433
RO	Romania	alba_county	Alba County	2947	634	1290320	511869	2579	452
RO	Romania	maramures_county	Maramureș County	3027	677	1276000	409168	3585	516
RO	Romania	brasov_county	Brașov County	3234	701	1257954	431338	2554	394
RO	Romania	suceava_county	Suceava County	2971	662	1215979	515161	2076	434
RO	Romania	gorj_county	Gorj County	2671	585	1014602	354794	1880	409
RO	Romania	hunedoara_county	Hunedoara County	2953	643	976491	378850	2021	451
RO	Romania	buzau_county	Buzău County	2764	603	941670	408017	2367	615
RO	Romania	mehedinti_county	Mehedinți County	2631	578	800283	259918	1881	294
RO	Romania	neamt_county	Neamț County	2855	627	759532	343451	1914	390
RO	Romania	prahova_county	Prahova County	3054	669	703905	239774	1923	321
RO	Romania	caras_severin_county	Caraș-Severin County	2778	609	675614	230158	1424	169
RO	Romania	bistrita_nasaud_county	Bistrița-Năsăud County	2809	600	667192	173405	842	94
RO	Romania	satu_mare_county	Satu Mare County	2903	618	666143	206878	1035	217
RO	Romania	covasna_county	Covasna County	2812	594	650121	238462	791	180
RO	Romania	sibiu_county	Sibiu County	3097	653	642060	225064	1262	127
RO	Romania	salaj_county	Sălaj County	2786	594	639719	190631	2006	215
RO	Romania	arges_county	Argeș County	2938	651	599503	266169	1191	223
RO	Romania	dambovita_county	Dâmbovița County	2758	615	458433	184807	664	170
RO	Romania	valcea_county	Vâlcea County	2700	601	442233	190243	1383	238
RO	Romania	braila_county	Brăila County	2781	601	432949	169271	908	186
RO	Romania	vrancea_county	Vrancea County	2676	583	366234	108045	942	139
RO	Romania	ialomita_county	Ialomița County	2574	580	318858	135131	485	118
RO	Romania	giurgiu_county	Giurgiu County	2476	547	317529	83402	924	25
RO	Romania	calarasi_county	Călărași County	2527	568	316144	134780	547	136
RO	Romania	ilfov_county	Ilfov County	2469	547	273859	107026	533	83
RO	Romania	botosani_county	Botoșani County	2728	600	241489	87055	569	70
RO	Romania	olt_county	Olt County	2599	574	237036	110793	566	117
RO	Romania	tulcea_county	Tulcea County	2536	554	91880	26052	147	9
RO	Romania	teleorman_county	Teleorman County	2514	548	59564	24660	126	16
