advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w020	Week 20	HU	Hungary	37	1	5329484	2271757	3980	1136
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	w020	Week 20	HU	Hungary	25	1	4202875	1851824	8463	3639
MSZP	MSZP	115388925185513	Facebook	w020	Week 20	HU	Hungary	43	1	3514482	1443303	5689	2240
Fidesz	Fidesz	9844779306	Facebook	w020	Week 20	HU	Hungary	17	1	3401984	1550000	9908	4799
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	w020	Week 20	HU	Hungary	80	1	3260014	1228165	7089	2599
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w020	Week 20	HU	Hungary	33	1	2881034	1168398	2980	996
European Greens		141366725876424	Facebook	w020	Week 20	HU	Hungary	15	1	1365162	593474	4771	1257
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	w020	Week 20	HU	Hungary	16	1	958320	354166	2437	704
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	w020	Week 20	HU	Hungary	11	1	697135	285142	1291	467
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w020	Week 20	HU	Hungary	17	1	651302	217293	2281	848
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	w020	Week 20	HU	Hungary	14	1	608272	207565	1071	243
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	w020	Week 20	HU	Hungary	18	1	545983	123000	1903	417
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	w020	Week 20	HU	Hungary	7	1	414993	188000	974	427
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	w020	Week 20	HU	Hungary	8	1	363432	181717	832	402
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	w020	Week 20	HU	Hungary	5	1	299931	89987	649	139
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	w020	Week 20	HU	Hungary	6	1	241359	93272	391	87
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	w020	Week 20	HU	Hungary	15	1	233587	50452	715	169
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	w020	Week 20	HU	Hungary	27	1	211844	73131	152	47
Alfahír	Alfahír Hírportál	525574220799452	Facebook	w020	Week 20	HU	Hungary	5	1	209994	44999	649	139
Comedy Central Magyarország	Comedy Central Magyarország	287863594432	Facebook	w020	Week 20	HU	Hungary	1	1	199999	100000	309	154
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	w020	Week 20	HU	Hungary	33	1	175967	42400	292	72
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	w020	Week 20	HU	Hungary	9	1	175523	38106	612	131
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	w020	Week 20	HU	Hungary	8	1	173566	68785	361	72
Karácsony Gergely	Párbeszéd Magyarországért	193944440638410	Facebook	w020	Week 20	HU	Hungary	4	1	164996	66000	232	64
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	w020	Week 20	HU	Hungary	7	1	155566	45980	121	31
Fekete-Győr András	Momentum Mozgalom	128573907819549	Facebook	w020	Week 20	HU	Hungary	5	1	148663	72666	237	93
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	w020	Week 20	HU	Hungary	35	1	145999	42406	281	61
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	w020	Week 20	HU	Hungary	5	1	135350	52676	184	71
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	w020	Week 20	HU	Hungary	5	1	132138	49571	196	67
Szabó Tímea	Párbeszéd Magyarországért	156847374371871	Facebook	w020	Week 20	HU	Hungary	2	1	103748	50750	166	33
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	w020	Week 20	HU	Hungary	5	1	103286	23658	221	50
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	w020	Week 20	HU	Hungary	1	1	99998	49999	154	30
Bencsik János	Országgyűlés Hivatala Jobbik Frakció	931186216990824	Facebook	w020	Week 20	HU	Hungary	2	1	99997	19999	61	30
Nemzeti Agrárgazdasági Kamara - NAK		365977046868250	Facebook	w020	Week 20	HU	Hungary	1	1	79999	39999	61	12
Menczer Tamás	Tamás Menczer	2074269302652716	Facebook	w020	Week 20	HU	Hungary	3	1	76664	18333	221	44
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	w020	Week 20	HU	Hungary	4	1	74846	15469	252	50
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w020	Week 20	HU	Hungary	8	1	72901	26927	121	11
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	w020	Week 20	HU	Hungary	11	1	72473	25172	124	40
Farkas Gergely	Országgyűlés Hivatala Jobbik Frakció	428800467250448	Facebook	w020	Week 20	HU	Hungary	8	1	71993	16800	78	25
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	w020	Week 20	HU	Hungary	7	1	65245	26278	134	48
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	w020	Week 20	HU	Hungary	3	1	63791	12758	73	24
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	w020	Week 20	HU	Hungary	5	1	61995	26999	186	83
Dr. Keresztes László Lóránt	LMP - Lehet Más a Politika	132593883577930	Facebook	w020	Week 20	HU	Hungary	5	1	53925	10785	182	45
Atomcsapda	Energiaklub	1298059770281335	Facebook	w020	Week 20	HU	Hungary	9	1	53314	9665	73	20
Kádár Gábor	Párbeszéd Magyarországért	734724533343964	Facebook	w020	Week 20	HU	Hungary	4	1	52795	16398	147	38
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	w020	Week 20	HU	Hungary	1	1	49998	9999	30	15
Dr. Steinmetz Ádám	Országgyűlés Hivatala Jobbik Frakció	909857259153313	Facebook	w020	Week 20	HU	Hungary	1	1	49998	9999	30	15
Csányi Tamás	Országgyűlés Hivatala Jobbik Frakció	1401080026811438	Facebook	w020	Week 20	HU	Hungary	3	1	48330	12666	149	39
Amnesty International Magyarország	Amnesty International Magyarország	44847086574	Facebook	w020	Week 20	HU	Hungary	7	1	47218	12682	65	22
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	w020	Week 20	HU	Hungary	1	1	45454	18181	140	56
Greenpeace Magyarország		35634348348	Facebook	w020	Week 20	HU	Hungary	4	1	40905	20452	26	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	HU	Hungary	13	1	40641	15268	62	7
Havasi Gábor - Momentum	Havasi Gábor	618962048554434	Facebook	w020	Week 20	HU	Hungary	6	1	40066	7614	134	26
Hydrogene Technologies Hungary	Nagy Tamás	406305670209771	Facebook	w020	Week 20	HU	Hungary	1	1	39956	7991	12	2
Fogarasi Gábor	Jobbik Magyarországért Mozgalom	703933919730152	Facebook	w020	Week 20	HU	Hungary	1	1	37499	7500	23	11
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	w020	Week 20	HU	Hungary	1	1	37421	18711	93	18
Magyar Zoltán	Országgyűlés Hivatala Jobbik Frakció	281527466391	Facebook	w020	Week 20	HU	Hungary	1	1	33332	16666	51	10
Rosatom Global		1828572300805912	Facebook	w020	Week 20	HU	Hungary	1	1	31039	15519	138	69
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	w020	Week 20	HU	Hungary	4	1	29199	9977	69	13
