week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	HU	Hungary	972	199	33248696	13301679	63824	22807
w019	Week 19	2019-05-06	2019-05-12	HU	Hungary	1375	478	54247512	22587749	117938	46897
w018	Week 18	2019-04-29	2019-05-05	HU	Hungary	1236	477	33283736	14069574	77717	31941
w017	Week 17	2019-04-22	2019-04-28	HU	Hungary	1071	346	21330546	8348827	43370	14178
w016	Week 16	2019-04-15	2019-04-21	HU	Hungary	859	291	16417035	6777839	34541	11537
w015	Week 15	2019-04-08	2019-04-14	HU	Hungary	1032	418	15367735	6610121	29021	8702
w014	Week 14	2019-04-01	2019-04-07	HU	Hungary	818	355	8696088	3503446	25535	5816
w013	Week 13	2019-03-25	2019-03-31	HU	Hungary	522	252	3191118	1281210	10510	3548
w012	Week 12	2019-03-18	2019-03-24	HU	Hungary	486	207	4905434	1973650	18577	4577
w011	Week 11	2019-03-11	2019-03-17	HU	Hungary	300	126	4034530	1547488	10315	2620
w010	Week 10	2019-03-04	2019-03-10	HU	Hungary	303	127	1792035	644445	6327	1063
w009	Week 9	2019-02-25	2019-03-03	HU	Hungary	176	86	2135120	787897	5061	686
w008	Week 8	2019-02-18	2019-02-24	HU	Hungary	107	59	472745	177362	1262	281
w007	Week 7	2019-02-11	2019-02-17	HU	Hungary	76	50	520364	180253	1165	204
w006	Week 6	2019-02-04	2019-02-10	HU	Hungary	65	39	1084660	446718	2208	805
w005	Week 5	2019-01-28	2019-02-03	HU	Hungary	91	33	461265	169942	1627	143
w004	Week 4	2019-01-21	2019-01-27	HU	Hungary	60	28	52355	17142	273	23
w003	Week 3	2019-01-14	2019-01-20	HU	Hungary	74	33	192087	55710	568	66
w002	Week 2	2019-01-07	2019-01-13	HU	Hungary	52	27	1135313	554815	1474	530
w001	Week 1	2019-01-01	2019-01-06	HU	Hungary	34	16	31005	13047	293	16
