advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	f25_34	female (25-34)	FR	France	128	1	4111915	1883808	21527	4832
Médecins du Monde France		265420476920	Facebook	f25_34	female (25-34)	FR	France	1866	1	3206088	1045616	48887	4381
Parlement européen en France	Parlement européen en France	279757933824	Facebook	f25_34	female (25-34)	FR	France	36	1	2184594	874352	13444	3303
European Parliament		178362315106	Facebook	f25_34	female (25-34)	FR	France	61	1	1221075	523758	6854	1689
Make.org	Make.org	122037308191612	Facebook	f25_34	female (25-34)	FR	France	52	1	801651	357433	3990	1012
La Prime Énergie		336155273400553	Facebook	f25_34	female (25-34)	FR	France	27	1	647804	255792	5810	1293
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	f25_34	female (25-34)	FR	France	85	1	609316	238188	4407	888
Primes écologique		152399322377561	Facebook	f25_34	female (25-34)	FR	France	19	1	575527	236897	6486	1386
Mama Quilla		387951911757339	Facebook	f25_34	female (25-34)	FR	France	1	1	536947	268473	2684	536
UNICEF France		173159234432	Facebook	f25_34	female (25-34)	FR	France	38	1	481574	186610	2622	591
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	f25_34	female (25-34)	FR	France	58	1	420816	101681	3663	539
Agence Isolation Pour Tous		568528630290119	Facebook	f25_34	female (25-34)	FR	France	25	1	406161	168718	4832	1140
VeganbottleGo		320828511985253	Facebook	f25_34	female (25-34)	FR	France	2	1	379924	151970	759	379
Aides énergétiques pour tous		789578834730248	Facebook	f25_34	female (25-34)	FR	France	16	1	356902	147379	4222	953
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	f25_34	female (25-34)	FR	France	92	1	349223	117442	1250	17
Comme j'aime		146933438675224	Facebook	f25_34	female (25-34)	FR	France	5	1	339427	135001	4394	871
Mes économies d'énergie		124948231440251	Facebook	f25_34	female (25-34)	FR	France	11	1	336009	130824	3572	711
CIWF France	CIWF France	335868279790722	Facebook	f25_34	female (25-34)	FR	France	5	1	321622	135672	2864	678
Ministère de l'Intérieur		103146727990	Facebook	f25_34	female (25-34)	FR	France	31	1	299322	124444	1559	323
Mon Homéo Mon Choix		1643185362449069	Facebook	f25_34	female (25-34)	FR	France	21	1	276388	110023	2284	472
The Body Shop		120693511308364	Facebook	f25_34	female (25-34)	FR	France	3	1	243201	105419	599	217
Céréal Bio & Céréal France		1636261843328359	Facebook	f25_34	female (25-34)	FR	France	5	1	240470	96057	1167	322
SECIB Immobilier		378027698975144	Facebook	f25_34	female (25-34)	FR	France	24	1	215691	80658	2775	772
Les Energies du Soleil		1684031805239401	Facebook	f25_34	female (25-34)	FR	France	14	1	183331	77909	1868	515
350.org		12185972707	Facebook	f25_34	female (25-34)	FR	France	60	1	183331	42033	874	107
