advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f25_34	female (25-34)	BG	Bulgaria	52	1	513044	235392	1266	359
European Greens		141366725876424	Facebook	f25_34	female (25-34)	BG	Bulgaria	36	1	385785	172736	855	223
Демократична България	Демократична България	995342840629890	Facebook	f25_34	female (25-34)	BG	Bulgaria	44	1	241574	95020	482	65
Kialo		729627343834501	Facebook	f25_34	female (25-34)	BG	Bulgaria	252	1	139107	53878	816	193
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f25_34	female (25-34)	BG	Bulgaria	42	1	129305	49332	261	34
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	f25_34	female (25-34)	BG	Bulgaria	48	1	119523	42505	646	28
Движение ВОЛЯ		289082018098560	Facebook	f25_34	female (25-34)	BG	Bulgaria	1	1	98461	49230	49	9
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f25_34	female (25-34)	BG	Bulgaria	61	1	82583	33622	330	72
Път на младите	Път на младите	2051476654950711	Facebook	f25_34	female (25-34)	BG	Bulgaria	20	1	73474	30093	302	37
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f25_34	female (25-34)	BG	Bulgaria	58	1	72296	33836	153	42
Европейски парламент в България		163350039852	Facebook	f25_34	female (25-34)	BG	Bulgaria	1	1	65502	26201	654	131
Радан Кънев	Радан Кънев	1461853244069926	Facebook	f25_34	female (25-34)	BG	Bulgaria	18	1	60420	21468	88	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	f25_34	female (25-34)	BG	Bulgaria	46	1	54146	15441	340	0
ПП ГЕРБ - София		336639303182606	Facebook	f25_34	female (25-34)	BG	Bulgaria	1	1	52094	20838	46	9
European Youth Event		919232861444360	Facebook	f25_34	female (25-34)	BG	Bulgaria	7	1	45870	20533	92	25
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	f25_34	female (25-34)	BG	Bulgaria	6	1	40037	18962	142	25
Valeri Simeonov		1967166133516609	Facebook	f25_34	female (25-34)	BG	Bulgaria	20	1	30196	6552	138	0
European Commission		107898832590939	Facebook	f25_34	female (25-34)	BG	Bulgaria	3	1	26951	13475	92	21
DESIGNitsa - Дизайница		676082905766490	Facebook	f25_34	female (25-34)	BG	Bulgaria	10	1	24997	5450	162	0
informo.bg	informo.bg	262524054082832	Facebook	f25_34	female (25-34)	BG	Bulgaria	8	1	24556	10151	51	7
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	f25_34	female (25-34)	BG	Bulgaria	12	1	24276	4855	60	0
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	f25_34	female (25-34)	BG	Bulgaria	10	1	24148	9202	44	18
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	f25_34	female (25-34)	BG	Bulgaria	20	1	22499	7456	88	0
Медея		1526396310816752	Facebook	f25_34	female (25-34)	BG	Bulgaria	1	1	20192	4038	35	0
Greens/EFA in the European Parliament		150527751674751	Facebook	f25_34	female (25-34)	BG	Bulgaria	19	1	19354	6927	49	12
