advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vattenfall Sverige		608975645850217	Facebook	m	male	SE	Sweden	28	1	4852527	2236431	59814	17575
EU-kommissionen i Sverige		155824787799	Facebook	m	male	SE	Sweden	18	1	2578267	1200824	11861	2795
Rädda Barnen		72659261793	Facebook	m	male	SE	Sweden	264	1	2540062	640694	17666	4640
European Commission		107898832590939	Facebook	m	male	SE	Sweden	16	1	2520159	1109022	21054	5947
Plan International Sverige		382243262003	Facebook	m	male	SE	Sweden	290	1	1506684	527235	11595	2827
Centerpartiet	Centerpartiet	12690894340	Facebook	m	male	SE	Sweden	90	1	1248535	377398	17251	3963
European Parliament		178362315106	Facebook	m	male	SE	Sweden	65	1	1223463	492964	10498	2508
Jörgen Warborn EU-kandidat		56002955332	Facebook	m	male	SE	Sweden	81	1	1186176	305829	12265	3154
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	m	male	SE	Sweden	11	1	1053716	456002	8398	1784
Skandia		139767876088719	Facebook	m	male	SE	Sweden	3	1	921533	438879	3658	988
Kialo		729627343834501	Facebook	m	male	SE	Sweden	356	1	841003	325581	6558	1822
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	m	male	SE	Sweden	34	1	835350	183045	6551	1499
LO Sverige		163820136238	Facebook	m	male	SE	Sweden	4	1	777638	314893	8464	1712
Liberalerna	Liberalerna	132266740623	Facebook	m	male	SE	Sweden	68	1	758277	228304	2503	591
e.on		369122343101775	Facebook	m	male	SE	Sweden	28	1	750175	271779	8878	2626
Sverigedemokraterna Värmlands län		336384546384299	Facebook	m	male	SE	Sweden	31	1	719891	201896	5672	1723
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	m	male	SE	Sweden	21	1	712939	292006	3623	971
Facebook Nordic	Facebook	334318366655425	Facebook	m	male	SE	Sweden	5	1	707805	262964	6058	1249
Unionen		175656912484553	Facebook	m	male	SE	Sweden	31	1	701847	286266	6771	2154
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	m	male	SE	Sweden	21	1	665295	266427	4785	1989
Röda Korset		111630258867610	Facebook	m	male	SE	Sweden	51	1	620843	172063	2594	816
Diakonia		42676805259	Facebook	m	male	SE	Sweden	26	1	610012	213331	1403	433
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	m	male	SE	Sweden	44	1	608518	166902	3180	1102
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	m	male	SE	Sweden	12	1	593811	271226	10232	2538
Greenpeace Sverige		95735961890	Facebook	m	male	SE	Sweden	283	1	584412	157198	4012	871
Linnéa Engström		1409490812643464	Facebook	m	male	SE	Sweden	38	1	569563	150262	3971	486
Johan Danielsson	LO Sverige	636103536446815	Facebook	m	male	SE	Sweden	7	1	541165	214717	5011	1511
Sverige för UNHCR		643137272398136	Facebook	m	male	SE	Sweden	49	1	519179	129431	2595	660
Europaparlamentets kontor i Sverige		293678655099	Facebook	m	male	SE	Sweden	2	1	515325	256911	2613	512
SSAB AB		145401631365	Facebook	m	male	SE	Sweden	27	1	489645	135845	3381	417
Saco	Saco	133910158381	Facebook	m	male	SE	Sweden	26	1	483622	98958	2313	633
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	m	male	SE	Sweden	56	1	474054	118976	3757	919
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	m	male	SE	Sweden	25	1	425965	101929	4365	1150
Tomas Tobé	Moderaterna	1829725353928210	Facebook	m	male	SE	Sweden	19	1	372621	106171	3047	661
WaterAid Sverige		175843834306	Facebook	m	male	SE	Sweden	4	1	372270	147451	1854	768
Tretti		250791121791	Facebook	m	male	SE	Sweden	5	1	365216	164092	1571	311
Stryktipset - Svenska Spel Sport & Casino		310136262442458	Facebook	m	male	SE	Sweden	1	1	354376	141750	3281	656
The Good Show		1923750267869320	Facebook	m	male	SE	Sweden	8	1	347600	167150	1130	224
Said till Europaparlamentet		1509050235995572	Facebook	m	male	SE	Sweden	20	1	343953	82485	3154	702
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	m	male	SE	Sweden	54	1	342742	80088	2194	490
LT konsult fastighetsservice		186325834774557	Facebook	m	male	SE	Sweden	13	1	337350	69443	3158	671
Världsnaturfonden WWF		371791194529	Facebook	m	male	SE	Sweden	6	1	301504	119676	2741	620
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	m	male	SE	Sweden	22	1	284297	66831	3522	971
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	m	male	SE	Sweden	21	1	269340	73060	1195	531
UNICEF Sverige		59324455950	Facebook	m	male	SE	Sweden	13	1	262390	126212	2738	924
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	m	male	SE	Sweden	17	1	255486	59553	695	227
Dungeon Defenders		107960282569653	Facebook	m	male	SE	Sweden	291	1	255305	95109	1461	195
Forsmarks kärnkraftverk		169746503070808	Facebook	m	male	SE	Sweden	2	1	250755	125378	4540	908
Emma Wiesner		653072158104424	Facebook	m	male	SE	Sweden	63	1	241002	63128	2691	684
Fossilfritt Sverige		1845878962347273	Facebook	m	male	SE	Sweden	18	1	226024	81399	1608	366
Moderaterna		7719591155	Facebook	m	male	SE	Sweden	10	1	214633	66833	986	244
LRF		261455205686	Facebook	m	male	SE	Sweden	9	1	212587	69995	1380	285
Vänsterpartiet Örebro		297546973785228	Facebook	m	male	SE	Sweden	37	1	205435	54529	2240	145
FPlus – nyhetstjänsten för företagsamma		130927360876045	Facebook	m	male	SE	Sweden	18	1	199221	45468	1833	398
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	m	male	SE	Sweden	24	1	193848	43212	524	120
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	m	male	SE	Sweden	18	1	189751	44404	1473	392
Anna Maria Corazza Bildt		69490331421	Facebook	m	male	SE	Sweden	21	1	187441	53884	1891	460
Slöseriombudsmannen	Skattebetalarna	408171019221426	Facebook	m	male	SE	Sweden	26	1	187057	57047	814	160
Solkraft Sverige		1531207330504867	Facebook	m	male	SE	Sweden	42	1	182215	37129	1939	352
Svenska kyrkans internationella arbete		197334613725511	Facebook	m	male	SE	Sweden	6	1	181388	69531	1679	335
European Greens		141366725876424	Facebook	m	male	SE	Sweden	8	1	176763	87898	2418	740
Lars Beckman		1828577394053625	Facebook	m	male	SE	Sweden	18	1	171428	49434	1049	0
Skanska Sverige		369337099772743	Facebook	m	male	SE	Sweden	8	1	170949	38505	568	167
Sverigedemokraterna Malmö		167036616661188	Facebook	m	male	SE	Sweden	8	1	168445	33689	1559	311
Johan Nissinen		429354810518636	Facebook	m	male	SE	Sweden	5	1	166171	80318	3575	736
David Lega		251829904829983	Facebook	m	male	SE	Sweden	30	1	155024	36127	1812	232
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	m	male	SE	Sweden	32	1	154815	42241	1369	302
Gustav Hemming	Centerpartiet	722853564439941	Facebook	m	male	SE	Sweden	6	1	152824	32779	874	232
Medborgerlig Samling	Medborgerlig Samling	189332844828330	Facebook	m	male	SE	Sweden	6	1	150636	32427	1359	271
Games area		2075127812758129	Facebook	m	male	SE	Sweden	1	1	144562	72281	3216	643
Impact Hub Amsterdam		138540482884259	Facebook	m	male	SE	Sweden	2	1	127563	56463	305	51
IF Metall		108492218918	Facebook	m	male	SE	Sweden	4	1	125304	41454	658	150
NRC Sverige		1976528729039324	Facebook	m	male	SE	Sweden	22	1	118334	39500	769	150
Tullverket		1133304143374162	Facebook	m	male	SE	Sweden	5	1	115632	23126	1058	211
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	m	male	SE	Sweden	5	1	115435	23087	717	169
