gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	IT	Italy	921	327	5818872	1819999	43273	1526
m	male	IT	Italy	909	324	8429455	2706400	61687	2109
u	unknown	IT	Italy	678	284	27941	8913	222	7
